"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"SL","2017-08-25","82.2","1.3734","5.7110","Alex Avila",488671,605388,"strikeout","called_strike",,,,,5,"Alex Avila called out on strikes.  ","R","L","L","PHI","CHC","S",2,"null",1,2,2017,"-1.2861","0.4553","-0.0790","2.9480","null","null","null",0,8,"Top","null","null",,,595751,,"null","-0.8747","-119.4601","-0.5857","-11.8425","22.6126","-28.0615","3.5696","1.6760","null","null","null","81.1250","2840","5.5810",492009,605388,595751,571830,514917,596748,520471,656555,465753,608384,"54.9173","null","null","0.00",1,0,0,"null",65,"4","Slider",6,1,1,6,1,6,1,6,"Infield shift","Standard"
"FC","2017-08-02","89.3","-1.6342","5.9627","Jake Arrieta",453562,643327,"strikeout","called_strike",,,,,5,"Jake Arrieta called out on strikes.  ","R","R","R","CHC","ARI","S",2,"null",1,2,2017,"0.0355","1.1217","-0.1602","2.9397","null","null","null",0,3,"Bot","null","null",,,455104,,"null","3.5136","-129.7322","-3.7228","-0.2726","24.6767","-19.2014","3.9320","1.7853","null","null","null","88.6230","2268","5.7450",491696,643327,455104,502671,518614,571875,595373,444482,572041,502110,"54.7587","null","null","0.00",1,0,0,"null",19,"4","Cutter",0,0,0,0,0,0,0,0,"Standard","Standard"
"SI","2017-05-28","93.5","-2.0613","6.1629","Gregor Blanco",453923,519076,"strikeout","called_strike",,,,,1,"Gregor Blanco called out on strikes.  ","R","L","R","MIL","ARI","S",2,"null",3,2,2017,"-1.0896","0.5216","-0.7886","2.9411","null","null","null",0,1,"Top","null","null",,,444489,,"170528_181303","5.6273","-135.8848","-3.7442","-14.6176","26.0413","-25.1709","3.1700","1.5100","null","null","null","93.6680","1806","6.1720",490844,519076,444489,542583,542340,543768,606115,541650,542979,570267,"54.3269","null","null","0.00",1,0,0,"null",1,"6","Sinker",0,0,0,0,0,0,0,0,"Standard","Standard"
"KC","2017-09-19","80.7","0.7038","6.4527","Zach Vincej",572227,446399,"strikeout","called_strike",,,,,5,"Zach Vincej called out on strikes.  ","R","R","L","CIN","STL","S",2,"null",0,2,2017,"-0.3780","-0.0281","0.1133","2.9367","null","null","null",0,5,"Bot","null","null",,,425877,,"null","-0.6141","-117.2753","-1.1275","-3.2731","21.3389","-32.4736","3.5330","1.6663","null","null","null","79.4480","2262","5.3990",492360,446399,425877,500874,543939,576397,657557,502054,451594,572039,"55.0994","null","null","0.00",1,0,0,"null",41,"4","Knuckle Curve",4,5,4,5,5,4,4,5,"Standard","Standard"
"FF","2017-06-26","90.3","1.6866","5.7506","Javier Baez",595879,461829,"strikeout","called_strike",,,,,4,"Javier Baez called out on strikes.  ","R","R","L","WSH","CHC","S",2,"null",1,2,2017,"1.2460","1.2685","-0.7754","2.9433","null","null","null",0,2,"Top","null","null",,,446308,,"null","-8.7081","-131.0033","-3.6810","16.0986","27.0061","-17.0691","3.6164","1.7454","null","null","null","90.0020","2245","6.2090",491243,461829,446308,475582,502517,543685,607208,571718,572191,547180,"54.2882","null","null","0.00",1,0,0,"null",9,"4","4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard"
"FT","2017-04-28","95.5","-1.3116","6.9344","Ryan Braun",460075,462382,"strikeout","called_strike",,,,,6,"Ryan Braun called out on strikes.  ","R","R","R","MIL","ATL","S",2,"null",1,2,2017,"-1.2595","0.9121","0.7031","2.9407","null","null","null",1,9,"Bot","null","null",,,435559,,"170429_032657","7.9614","-138.5042","-6.8108","-17.6557","29.1966","-19.3956","3.5600","1.7300","null","null","null","94.5940","2255","5.8120",490430,462382,435559,518692,607054,611177,621020,461314,542255,455976,"54.6868","null","null","0.00",1,0,0,"null",82,"4","2-Seam Fastball",8,10,8,10,10,8,8,10,"Standard","Standard"
"FT","2017-08-30","91.6","1.3170","6.1149","Brandon Guyer",446386,448802,"strikeout","called_strike",,,,,2,"Brandon Guyer called out on strikes.  ","R","R","L","NYY","CLE","S",2,"null",1,2,2017,"1.0634","0.6364","-0.2023","2.9417","null","null","null",1,3,"Top","null","null",,,596142,,"null","-6.0435","-133.1089","-3.5047","13.7607","26.7293","-24.1786","3.3859","1.5819","null","null","null","91.2430","2316","5.9960",492081,448802,596142,452104,591720,453943,544369,458731,453056,543305,"54.5019","null","null","0.00",1,0,0,"null",20,"4","2-Seam Fastball",0,2,2,0,2,0,2,0,"Standard","Standard"
"FF","2017-08-06","92.5","-0.4103","6.1281","Justin Upton",457708,434622,"strikeout","called_strike",,,,,12,"Justin Upton called out on strikes.  ","R","R","R","BAL","DET","S",2,"null",2,2,2017,"-0.7406","1.2139","1.0017","2.9420","null","null","null",1,5,"Top","null","null",,,543376,,"null","5.1039","-134.3393","-4.8524","-9.8613","27.4357","-16.9586","3.4682","1.6157","null","null","null","91.6440","2281","5.7470",491756,434622,543376,448801,570731,592518,542921,452234,430945,572073,"54.7543","null","null","0.00",1,0,0,"null",44,"5","4-Seam Fastball",8,0,0,8,0,8,0,8,"Standard","Standard"
"FF","2017-07-18","93.4","2.7748","5.9902","Nick Williams",608384,543045,"strikeout","called_strike",,,,,1,"Nick Williams called out on strikes.  ","R","L","L","MIA","PHI","S",2,"null",0,2,2017,"1.4206","1.3142","-0.5939","2.9447","null","null","null",1,3,"Top","null","null",,,592663,,"null","-11.6311","-135.0562","-4.8011","19.8276","30.9263","-15.4344","3.2384","1.5859","null","null","null","92.3010","2306","6.0890",491500,543045,592663,571506,543829,518618,595375,542303,592885,519317,"54.4092","null","null","0.00",1,0,0,"null",19,"3","4-Seam Fastball",1,1,1,1,1,1,1,1,"Standard","Standard"
"FT","2017-09-28","92.8","-2.1819","5.9416","Brett Gardner",458731,475054,"strikeout","called_strike",,,,,2,"Brett Gardner called out on strikes.  ","R","L","R","NYY","TB","S",2,"null",3,2,2017,"-1.7620","0.2685","-0.2167","2.9420","null","null","null",1,9,"Bot","null","null",,,467092,,"null","8.7024","-134.5816","-2.4223","-22.9802","28.6050","-28.6710","2.8767","1.5835","null","null","null","91.9670","2231","5.9230",492483,475054,467092,461858,621002,446334,588751,527049,488721,605480,"54.5746","null","null","0.00",1,0,0,"null",79,"6","2-Seam Fastball",6,9,6,9,9,6,6,9,"Standard","Standard"
"SI","2017-09-16","87.7","-2.4436","5.9122","Paul DeJong",657557,543294,"strikeout","called_strike",,,,,12,"Paul DeJong called out on strikes.  ","R","R","R","CHC","STL","S",2,"null",2,2,2017,"-0.9527","0.8981","0.9876","2.9381","null","null","null",0,4,"Top","null","null",,,575929,,"null","10.1283","-127.1670","-2.9143","-12.0865","22.1494","-22.1327","3.7035","1.6035","null","null","null","87.4660","1945","5.9910",492323,543294,575929,519203,664023,592178,595879,445055,546991,450314,"54.5141","null","null","0.00",1,0,0,"null",22,"6","Sinker",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2017-06-10","98.9","0.2945","6.7874","Jurickson Profar",595777,544836,"strikeout","called_strike",,,,,12,"Jurickson Profar called out on strikes.  ","R","R","L","WSH","TEX","S",2,"null",1,2,2017,"0.5689","1.6306","0.9152","2.9426","null","null","null",1,10,"Top","null","null",,,446308,,"null","0.3944","-143.6626","-8.7261","7.7308","29.9714","-8.1741","3.2698","1.5524","null","null","null","98.4430","2423","5.8980",491034,544836,446308,452252,502517,543685,607208,571718,572191,547180,"54.5986","null","null","0.00",1,0,0,"null",75,"5","4-Seam Fastball",3,3,3,3,3,3,3,3,"Standard","Standard"
"KN","2017-08-23","76.0","-0.4849","5.5755","Yonder Alonso",475174,285079,"strikeout","called_strike",,,,,12,"Yonder Alonso called out on strikes.  ","R","L","R","ATL","SEA","S",2,"null",3,2,2017,"-0.3216","0.1265","1.0333","2.9432","null","null","null",1,4,"Top","null","null",,,452095,,"null","3.6540","-110.0614","1.4222","-3.2309","21.7118","-31.7591","3.1406","1.3454","null","null","null","74.1200","null","5.4050",491992,285079,452095,518692,645277,408252,621020,461314,542255,455976,"55.0963","null","null","0.00",1,0,0,"null",37,"6","Knuckle Ball",3,4,4,3,4,3,4,3,"Standard","Standard"
"FT","2017-05-27","94.8","-1.6021","5.5873","Christian Yelich",592885,500724,"strikeout","called_strike",,,,,3,"Christian Yelich called out on strikes.  ","R","L","R","MIA","LAA","S",2,"null",1,2,2017,"-1.2937","0.6926","0.3886","2.9398","null","null","null",0,4,"Bot","null","null",,,455117,,"170527_210622","8.1591","-137.6839","-2.8238","-18.4566","29.9546","-22.8215","3.4700","1.6900","null","null","null","95.4220","2212","6.7000",490836,500724,455117,405395,545337,472528,592743,457727,545361,594777,"53.7979","null","null","0.00",1,0,0,"null",27,"4","2-Seam Fastball",1,2,1,2,2,1,1,2,"Standard","Standard"
"FF","2017-06-22","91.6","2.0613","5.7742","Brian Dozier",572821,500779,"strikeout","called_strike",,,,,3,"Brian Dozier called out on strikes.  ","R","R","L","MIN","CWS","S",2,"null",1,2,2017,"0.4669","1.8627","0.7498","2.9435","null","null","null",0,6,"Bot","null","null",,,607345,,"null","-4.3203","-133.0178","-5.2987","6.4756","27.8119","-9.0376","2.9542","1.3335","null","null","null","91.7880","1963","6.4470",491188,500779,607345,547989,570560,453943,641313,466320,641553,541645,"54.0498","null","null","0.00",1,0,0,"null",51,"4","4-Seam Fastball",0,8,0,8,8,0,0,8,"Infield shift","Strategic"
"SL","2017-09-27","83.5","1.9215","5.4569","Byron Buxton",621439,453192,"strikeout","called_strike",,,,,3,"Byron Buxton called out on strikes.  ","R","R","L","CLE","MIN","S",2,"null",2,2,2017,"-1.0047","0.2377","0.4181","2.9429","null","null","null",1,7,"Top","null","null",,,543228,,"null","-1.4884","-121.6638","0.0825","-9.9012","21.0812","-29.9623","3.1376","1.5503","null","null","null","84.5180","2634","6.6180",492467,453192,543228,467793,608070,570482,596019,457706,656185,457803,"53.8825","null","null","0.00",1,0,0,"null",53,"6","Slider",4,0,0,4,0,4,0,4,"Standard","Standard"
"SL","2017-06-11","87.2","-0.5861","6.0796","Tommy Joseph",571830,572096,"strikeout","called_strike",,,,,4,"Tommy Joseph called out on strikes.  ","R","R","R","STL","PHI","S",2,"null",1,2,2017,"0.3881","-0.0612","-0.3699","2.9447","null","null","null",0,8,"Top","null","null",,,518700,,"null","-0.2466","-126.7881","-1.3050","4.1541","23.3160","-32.8098","3.4955","1.7818","null","null","null","null","null","5.6046",491048,572096,518700,572761,543939,576397,649557,502054,451594,572039,"54.8135","null","null","0.00",1,0,0,"null",61,"5","Slider",5,3,3,5,3,5,3,5,"Standard","Standard"
"CU","2017-05-19","82.2","-2.5472","6.1321","Travis Shaw",543768,572955,"strikeout","called_strike",,,,,4,"Travis Shaw called out on strikes.  ","R","L","R","CHC","MIL","S",2,"null",0,2,2017,"0.2757","-0.5221","-0.4499","2.9362",519346,542340,"null",0,6,"Top","null","null",,,575929,,"170519_223746","4.1494","-119.2557","0.2816","1.7073","23.6238","-37.2974","3.9946","1.8765","null","null","null","80.3320","2889","5.2650",490726,572955,575929,519203,450314,592178,595879,656941,664023,445055,"55.2703","null","null","0.00",1,0,0,"null",52,"3","Curveball",3,4,4,3,4,3,4,3,"Standard","Standard"
"FF","2017-04-13","96.3","-2.6438","6.1117","Russell Martin",431145,592332,"strikeout","called_strike",,,,,3,"Russell Martin called out on strikes.  ","R","R","R","TOR","BAL","S",2,"null",1,2,2017,"-1.0932","1.6776","0.3329","2.9378","null","null","null",0,5,"Bot","null","null",,,456078,,"170414_002605","10.2438","-139.4086","-6.4837","-16.4254","31.4243","-9.2798","3.3300","1.5300","null","null","null","95.4330","2457","6.0750",490230,592332,456078,448801,570731,592518,429666,502226,430945,444432,"54.4276","null","null","0.00",1,0,0,"null",35,"6","4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard"
"FT","2017-08-11","92.2","-1.8097","6.4529","Justin Upton",457708,502043,"strikeout","called_strike",,,,,3,"Justin Upton called out on strikes.  ","R","R","R","DET","MIN","S",2,"null",3,2,2017,"-1.1170","1.1749","0.6063","2.9424","null","null","null",0,4,"Bot","null","null",,,488771,,"null","8.6765","-133.8164","-5.7389","-15.5027","27.3842","-16.7383","3.4713","1.6552","null","null","null","93.1760","1955","6.8850",491828,502043,488771,408045,572821,500871,593871,592696,621439,596146,"53.6134","null","null","0.00",1,0,0,"null",28,"6","2-Seam Fastball",1,3,1,3,3,1,1,3,"Standard","Standard"
"FF","2017-08-16","92.7","3.4539","5.5735","Cameron Perkins",573088,453385,"strikeout","called_strike",,,,,4,"Cameron Perkins called out on strikes.  ","R","R","L","SD","PHI","S",2,"null",1,2,2017,"0.5501","0.6732","-0.7064","2.9436","null","null","null",0,5,"Top","null","null",,,595978,,"null","-11.6329","-134.2430","-2.3236","8.8966","26.9677","-23.9048","3.5884","1.6817","null","null","null","91.7170","2278","5.7960",491898,453385,595978,571976,641319,500208,543038,605486,622534,592669,"54.7023","null","null","0.00",1,0,0,"null",33,"4","4-Seam Fastball",2,0,0,2,0,2,0,2,"Standard","Standard"
"KC","2017-04-12","82.7","-2.3321","5.5787","Lucas Duda",446263,592826,"strikeout","called_strike",,,,,6,"Lucas Duda called out on strikes.  ","R","L","R","PHI","NYM","S",2,"null",1,2,2017,"0.5771","-0.4771","0.7133","2.9433","null","null","null",1,4,"Top","null","null",,,519237,,"170413_001230","5.8186","-120.1445","1.4292","4.4271","23.7029","-37.2848","3.7400","1.7700","null","null","null","82.5550","2487","6.3170",490224,592826,519237,571830,514917,596748,520471,435062,546318,459431,"54.1813","null","null","0.00",1,0,0,"null",25,"6","Knuckle Curve",0,2,2,0,2,0,2,0,"Infield shift","Strategic"
"CU","2017-07-18","79.8","-1.0933","5.8754","Brock Holt",571788,502211,"strikeout","called_strike",,,,,1,"Brock Holt called out on strikes.  ","R","L","R","BOS","TOR","S",2,"null",2,2,2017,"0.3521","-0.9382","-0.3711","2.9373","null","null","null",0,14,"Bot","null","null",,,431145,,"null","0.9358","-116.1891","1.9003","3.0001","19.9342","-41.1381","3.2080","1.3596","null","null","null","79.5840","2414","5.9170",491506,502211,431145,475253,572365,518626,453064,456665,607680,430832,"54.5834","null","null","0.00",1,0,0,"null",111,"5","Curveball",4,4,4,4,4,4,4,4,"Strategic","Standard"
"KC","2017-07-02","82.9","-3.5136","5.7585","Asdrubal Cabrera",452678,601713,"strikeout","called_strike",,,,,6,"Asdrubal Cabrera called out on strikes.  ","R","L","R","NYM","PHI","S",2,"null",1,2,2017,"0.3517","-0.2980","0.4438","2.9435","null","null","null",1,4,"Bot","null","null",,,595284,,"null","8.3820","-120.5286","0.5506","2.0666","20.3159","-35.3944","3.6186","1.7293","null","null","null","83.5930","2517","6.4940",491332,601713,595284,571830,571841,596748,520471,537953,571437,608384,"54.0056","null","null","0.00",1,0,0,"null",29,"5","Knuckle Curve",0,4,0,4,4,0,0,4,"Standard","Standard"
"FC","2017-08-30","90.4","-1.2576","6.3499","Eric Hosmer",543333,517008,"strikeout","called_strike",,,,,11,"Eric Hosmer called out on strikes.  ","R","L","R","KC","TB","S",2,"null",2,2,2017,"-0.0246","0.3902","-0.9754","2.9376","null","null","null",0,9,"Bot","null","null",,,467092,,"null","0.7563","-131.5816","-3.4779","-0.4281","24.2657","-27.1414","3.5661","1.5863","null","null","null","91.0240","2117","6.3550",492091,517008,467092,489149,543543,446334,588751,572816,595281,488721,"54.1472","null","null","0.00",1,0,0,"null",66,"5","Cutter",3,5,3,5,5,3,3,5,"Strategic","Strategic"
"FF","2017-07-30","97.3","-1.7774","5.8173","Miguel Rojas",500743,622491,"strikeout","called_strike",,,,,3,"Miguel Rojas called out on strikes.  ","R","R","R","MIA","CIN","S",2,"null",1,2,2017,"-1.1820","1.1398","0.3142","2.9276","null","null","null",1,8,"Bot","null","null",,,571466,,"null","8.1284","-140.9888","-4.6441","-17.3400","33.9455","-16.4809","3.2184","1.5196","null","null","null","95.7640","2094","5.7620",491661,622491,571466,458015,571697,553993,606299,594807,571740,594988,"54.7357","null","null","0.00",1,0,0,"null",67,"4","4-Seam Fastball",1,6,1,6,6,1,1,6,"Standard","Standard"
"SL","2017-04-19","83.8","-0.8930","6.3635","Billy Hamilton",571740,434622,"strikeout","called_strike",,,,,1,"Billy Hamilton called out on strikes.  ","R","L","R","CIN","BAL","S",2,"null",2,2,2017,"0.7322","0.7420","-0.3270","2.9286","null","null","null",0,3,"Bot","null","null",,,456078,,"170419_235344","-0.0775","-121.6333","-2.8774","7.0621","23.4611","-24.7360","3.4900","1.5900","null","null","null","82.3550","2602","5.4150",490311,434622,456078,448801,570731,592518,429666,641820,430945,444432,"55.0838","null","null","0.00",1,0,0,"null",23,"5","Slider",0,1,0,1,1,0,0,1,"Standard","Standard"
"FF","2017-04-05","93.0","-3.2139","6.0542","Anthony Rendon",543685,621295,"strikeout","called_strike",,,,,12,"Anthony Rendon called out on strikes.  ","R","R","R","WSH","MIA","S",2,"null",1,2,2017,"-0.4788","1.7274","0.8894","2.9257","null","null","null",0,6,"Bot","null","null",,,592663,,"170406_005934","11.7322","-134.9583","-6.1243","-8.7012","31.5512","-9.4373","3.3300","1.5400","null","null","null","93.7430","2173","7.0430",490127,621295,592663,571506,543829,518618,588751,542303,592885,519317,"53.4542","null","null","0.00",1,0,0,"null",48,"5","4-Seam Fastball",6,2,6,2,2,6,6,2,"Standard","Standard"
"FF","2017-05-27","97.0","-2.7348","5.5373","Neil Walker",435522,543037,"strikeout","called_strike",,,,,6,"Neil Walker called out on strikes.  ","R","L","R","PIT","NYM","S",2,"null",1,2,2017,"-1.4294","1.5444","0.7998","2.9310","null","null","null",0,3,"Top","null","null",,,465041,,"170528_000047","12.4911","-140.3319","-4.8100","-21.3553","29.6215","-11.1532","3.6200","1.7000","null","null","null","96.1230","2030","5.9530",490837,543037,465041,605137,543281,501896,474568,624428,457705,570256,"54.5487","null","null","0.00",1,0,0,"null",21,"4","4-Seam Fastball",2,2,2,2,2,2,2,2,"Infield shift","Standard"
"FF","2017-05-19","93.9","1.4760","6.2210","Avisail Garcia",541645,664641,"strikeout","called_strike",,,,,4,"Avisail Garcia called out on strikes.  ","R","R","L","SEA","CWS","S",2,"null",0,2,2017,"0.8196","1.7647","-0.6706","2.9327","null","null","null",0,2,"Top","null","null",,,488912,,"170520_022740","-7.2140","-136.0558","-6.4654","11.5504","29.5837","-9.5187","3.5600","1.7600","null","null","null","92.6640","2440","5.7610",490720,664641,488912,502143,600301,572122,516416,628338,502481,592325,"54.7376","null","null","0.00",1,0,0,"null",8,"3","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2017-06-04","82.1","-1.5080","6.0312","Nolan Arenado",571448,543506,"strikeout","called_strike",,,,,3,"Nolan Arenado called out on strikes.  ","R","R","R","SD","COL","S",2,"null",1,2,2017,"0.3134","-0.9676","0.6328","2.9299","null",518934,"null",0,9,"Top","null","null",,,595978,,"null","4.1647","-119.0257","1.3189","2.0168","23.8681","-41.5311","3.3700","1.6196","null","null","null","80.0480","2856","5.1780",490947,543506,595978,571976,500208,572114,430947,642707,614173,592669,"55.3208","null","null","0.00",1,0,0,"null",66,"4","Slider",1,3,3,1,3,1,3,1,"Standard","Standard"
"KC","2017-04-05","83.6","2.2474","5.4897","Ryan Schimpf",572114,622072,"strikeout","called_strike",,,,,11,"Ryan Schimpf called out on strikes.  ","R","L","L","LAD","SD","S",2,"null",1,2,2017,"-0.4848","-0.1989","-0.9013","2.9288","null","null","null",0,7,"Top","null","null",,,518735,,"170406_041147","-6.2368","-121.4006","0.8525","-3.5456","22.2422","-34.4918","3.2057","1.2414","null","null","null","82.7540","2169","5.5680",490131,622072,518735,408236,523253,457759,608369,592808,592626,624577,"54.8153","null","null","0.00",1,0,0,"null",50,"4","Knuckle Curve",3,1,1,3,1,3,1,3,"Strategic","Standard"
"FT","2017-04-21","96.6","-1.8217","5.3833","Russell Martin",431145,543542,"strikeout","called_strike",,,,,2,"Russell Martin called out on strikes.  ","R","R","R","LAA","TOR","S",2,"null",2,2,2017,"-1.4760","0.8365","-0.1744","2.9284","null",434778,"null",1,4,"Top","null","null",,,455117,,"170422_033202","7.8154","-140.3226","-2.8985","-21.5049","31.8213","-20.5302","3.4900","1.6010","null","null","null","97.2110","2374","6.6950",490349,543542,455117,543068,457787,488862,592743,457727,545361,594777,"53.7707","null","null","0.00",1,0,0,"null",30,"5","2-Seam Fastball",3,2,2,3,2,3,2,3,"Standard","Standard"
"SI","2017-08-14","89.8","-1.5912","6.2645","Francisco Lindor",596019,450729,"strikeout","called_strike",,,,,12,"Francisco Lindor called out on strikes.  ","R","L","R","BOS","CLE","S",2,"null",1,2,2017,"-1.0871","0.7624","0.8854","2.9271","null","null","null",0,1,"Top","null","null",,,543877,,"null","8.4265","-130.4855","-3.9496","-14.1140","24.1021","-22.8237","3.0542","1.4193","null","null","null","90.3230","2054","6.4100",491698,450729,543877,519048,571788,646240,593428,643217,598265,605141,"54.0903","null","null","0.00",1,0,0,"null",1,"6","Sinker",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2017-08-22","80.5","-2.1611","6.0379","Scott Schebler",594988,570240,"strikeout","called_strike",,,,,1,"Scott Schebler called out on strikes.  ","R","L","R","CIN","CHC","S",2,"null",1,2,2017,"0.4849","-0.2346","-0.6260","2.9290","null","null","null",1,9,"Bot","null","null",,,425784,,"null","2.4924","-117.0566","0.2252","3.9584","22.6236","-34.5880","3.0946","1.4695","null","null","null","80.3720","2538","6.2870",491968,570240,425784,488671,450314,519203,595879,656941,664023,518792,"54.2122","null","null","0.00",1,0,0,"null",93,"4","Slider",9,13,9,13,13,9,9,13,"Standard","Standard"
"FF","2017-09-09","87.4","2.4058","5.9973","Andrelton Simmons",592743,452027,"strikeout","called_strike",,,,,4,"Andrelton Simmons called out on strikes.  ","R","R","L","SEA","LAA","S",2,"null",0,2,2017,"0.9389","1.6850","-0.5374","2.9319","null","null","null",0,2,"Top","null","null",,,434563,,"null","-8.8944","-126.7234","-4.6118","11.7061","23.6571","-13.4978","3.6213","1.6011","null","null","null","86.8920","2171","5.9640",492221,452027,434563,502143,429664,572122,516416,600301,628338,571745,"54.5349","null","null","0.00",1,0,0,"null",10,"3","4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard"
"FT","2017-05-29","91.8","-1.3384","6.3693","Robert Gsellman",607229,490063,"strikeout","called_strike",,,,,3,"Robert Gsellman called out on strikes.  ","R","R","R","NYM","MIL","S",2,"null",2,2,2017,"-1.5175","1.2759","0.7234","2.9322","null","null","null",0,3,"Bot","null","null",,,444489,,"170529_205954","8.5692","-133.0748","-5.5995","-20.1342","29.6725","-15.8043","3.3900","1.5700","null","null","null","92.0740","1937","6.7430",490867,490063,444489,542583,542340,543768,606115,519346,542979,570267,"53.7568","null","null","0.00",1,0,0,"null",21,"5","2-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Strategic"
"FF","2017-05-14","90.9","1.9414","5.8010","Matt Szczur",519333,500779,"strikeout","called_strike",,,,,1,"Matt Szczur called out on strikes.  ","R","R","L","CWS","SD","S",2,"null",2,2,2017,"0.1793","1.4220","-0.7280","2.9326","null","null","null",1,6,"Top","null","null",,,553882,,"170514_195010","-7.1345","-132.0806","-4.4092","3.5849","26.7565","-14.4943","3.4300","1.5600","null","null","null","91.8090","1919","6.7960",490666,500779,553882,571602,570560,453943,573135,591994,544725,541645,"53.7023","null","null","0.00",1,0,0,"null",40,"8","4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard"
"FF","2017-05-28","94.5","0.9712","6.3235","Miguel Montero",471083,571893,"strikeout","called_strike",,,,,11,"Miguel Montero called out on strikes.  ","R","L","L","LAD","CHC","S",2,"null",2,2,2017,"0.9107","1.7308","-0.8759","2.9345","null","null","null",0,8,"Top","null","null",,,605131,,"170528_231020","-6.5992","-136.8743","-6.6781","12.4763","28.4091","-9.9308","3.5346","1.6816","null","null","null","92.8350","2403","5.3440",490847,571893,605131,641355,400284,571771,608369,518649,621035,624577,"55.0897","null","null","0.00",1,0,0,"null",70,"6","4-Seam Fastball",9,4,4,9,4,9,4,9,"Standard","Standard"
"SL","2017-04-18","80.8","-1.1202","5.9880","Alex Bregman",608324,445060,"strikeout","called_strike",,,,,2,"Alex Bregman called out on strikes.  ","R","R","R","HOU","LAA","S",2,"null",2,2,2017,"0.3056","-0.3799","0.1473","2.9273","null","null","null",1,2,"Bot","null","null",,,455117,,"170419_004433","2.2223","-117.3300","0.4805","2.3373","21.0611","-35.9146","3.3855","1.7508","null","null","null","79.4440","2395","5.3420",490302,445060,455117,543068,457787,488862,592743,457727,545361,594777,"55.1631","null","null","0.00",1,0,0,"null",16,"5","Slider",0,1,0,1,1,0,0,1,"Standard","Standard"
"FT","2017-05-09","95.0","-3.0557","5.5645","T.J. Rivera",608061,502188,"strikeout","called_strike",,,,,3,"T.  J.   Rivera called out on strikes.  ","R","R","R","NYM","SF","S",2,"null",1,2,2017,"-1.6845","0.8324","0.3883","2.9349","null","null","null",0,7,"Bot","null","null",,,457763,,"170510_010825","12.6397","-137.4805","-2.9950","-24.0377","30.6627","-21.2452","3.1700","1.4200","null","null","null","94.2640","2629","6.1700",490593,502188,457763,474832,605412,543216,624414,456488,491676,452254,"54.3297","null","null","0.00",1,0,0,"null",55,"4","2-Seam Fastball",6,1,6,1,1,6,6,1,"Standard","Standard"
"FC","2017-06-08","89.5","-2.4820","5.3012","Zack Cozart",446359,502190,"strikeout","called_strike",,,,,1,"Zack Cozart called out on strikes.  ","R","R","R","CIN","STL","S",2,"null",2,2,2017,"0.0513","0.9611","-0.6521","2.9337","null","null","null",1,3,"Bot","null","null",,,425877,,"null","4.3129","-130.0461","-1.8020","-0.2254","23.7921","-21.5217","3.1490","1.3324","null","null","null","88.0310","2238","5.1570",491004,502190,425877,572761,657557,576397,649557,502054,451594,572039,"55.3417","null","null","0.00",1,0,0,"null",20,"5","Cutter",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2017-04-30","98.2","-2.7079","6.7694","Matt Reynolds",608703,595014,"strikeout","called_strike",,,,,3,"Matt Reynolds called out on strikes.  ","R","R","R","WSH","NYM","S",2,"null",2,2,2017,"-1.2041","1.4766","0.7627","2.9312","null","null","null",0,9,"Top","null","null",,,446308,,"170430_210733","11.8883","-141.6543","-7.9531","-18.8139","36.4926","-11.0834","3.2100","1.5100","null","null","null","95.9880","2356","5.7850",490468,595014,446308,452252,594694,543685,607208,622441,572191,547180,"54.7122","null","null","0.00",1,0,0,"null",89,"6","4-Seam Fastball",23,5,5,23,5,23,5,23,"Standard","Standard"
