"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"SL","2017-06-22","79.2","1.5058","6.0350","Brandon Crawford",543063,448802,"strikeout","swinging_strike_blocked",,,,,13,"Brandon Crawford strikes out swinging.  ","R","L","L","ATL","SF","S",2,"null",0,2,2017,"-1.1631","-0.2228","-0.8364","-0.0253","null",596103,"null",1,3,"Top","null","null",,,435559,,"null","-2.9525","-114.9346","-5.8577","-9.4221","24.9333","-33.1014","3.1657","1.4668","null","null","null","78.0650","2698","6.0230",491195,448802,435559,571431,408252,622666,621020,461314,542255,455976,"54.4778","null","null","0.00",1,0,0,"null",23,"3","Slider",2,5,5,2,5,2,5,2,"Standard","Standard"
"CU","2017-08-11","81.0","-1.8673","6.1170","Derek Dietrich",518618,592351,"strikeout","swinging_strike_blocked",,,,,13,"Derek Dietrich strikes out swinging, catcher Jonathan Lucroy to first baseman Mark Reynolds.  ","R","L","R","MIA","COL","S",2,"null",1,2,2017,"0.8373","-0.8061","-0.4250","-0.0286","null",542303,"null",1,2,"Bot","null","null",,,518960,,"null","1.6361","-117.8465","-5.5807","7.4659","21.7749","-38.8392","3.1890","1.3606","null","null","null","80.9110","2430","6.1720",491824,592351,518960,448602,518934,571448,596115,467827,453568,471865,"54.3260","null","null","0.00",1,0,0,"null",15,"4","Curveball",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2017-07-25","87.1","-2.8292","6.0566","Jose Altuve",514888,601713,"strikeout","swinging_strike_blocked",,,,,14,"Jose Altuve strikes out swinging, catcher Cameron Rupp to first baseman Tommy Joseph.  ","R","R","R","PHI","HOU","S",2,"null",0,2,2017,"0.5435","0.2046","1.4660","-0.0256","null","null","null",0,1,"Top","null","null",,,519237,,"null","9.2274","-126.3355","-8.9112","4.2098","23.5171","-28.4643","2.8826","1.2142","null","null","null","87.7690","null","6.6890",491595,601713,519237,571830,514917,596748,520471,435062,546318,608384,"53.8101","null","null","0.00",1,0,0,"null",1,"4","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"CH","2017-05-17","88.9","-1.9047","5.8029","Patrick Corbin",571578,518774,"strikeout","swinging_strike_blocked",,,,,14,"Patrick Corbin strikes out swinging, catcher Kevin Plawecki to first baseman T.  J.   Rivera.  ","R","L","R","ARI","NYM","S",2,"null",3,2,2017,"-1.3112","0.1610","0.3940","-0.0318","null",543302,"null",1,2,"Bot","null","null",,,608700,,"170517_202721","8.1888","-128.8871","-8.5079","-15.9403","23.5357","-29.0613","3.5200","1.6600","null","null","null","88.1690","2067","5.7620",490700,518774,608700,608061,527038,608703,408314,624424,501571,457803,"54.7376","null","null","0.00",1,0,0,"null",19,"7","Changeup",1,2,1,2,2,1,1,2,"Standard","Standard"
"SL","2017-09-14","80.8","-2.5922","6.2559","Kevin Plawecki",608700,570240,"strikeout","swinging_strike_blocked",,,,,14,"Kevin Plawecki strikes out swinging.  ","R","R","R","CHC","NYM","S",2,"null",1,2,2017,"-0.0883","-0.6339","0.3719","-0.0201","null","null","null",0,8,"Top","null","null",,,488671,,"null","6.5884","-117.0022","-5.9394","-2.0975","23.4893","-36.8388","3.3041","1.3453","null","null","null","78.6160","2749","5.1640",492292,570240,488671,519203,664023,592178,595879,445055,546991,547982,"55.3414","null","null","0.00",1,0,0,"null",70,"4","Slider",14,5,5,14,5,14,5,14,"Standard","Standard"
"SL","2017-09-20","88.1","2.5345","5.9719","Brandon Moss",461235,641835,"strikeout","swinging_strike_blocked",,,,,13,"Brandon Moss strikes out swinging.  ","R","L","L","TOR","KC","S",2,"null",2,2,2017,"-0.1170","0.3434","-0.3905","-0.0236","null","null","null",1,8,"Top","null","null",,,607257,,"null","-6.8463","-127.8883","-9.1933","-0.0385","23.4115","-26.8912","3.1730","1.3643","null","null","null","88.3090","2260","6.3000",492369,641835,607257,608701,572365,446381,620446,485567,606192,459431,"54.2021","null","null","0.00",1,0,0,"null",68,"5","Slider",4,13,13,4,13,4,13,4,"Infield shift","Standard"
"CU","2017-09-21","81.2","-0.7095","6.1719","Jeimer Candelario",600869,519151,"strikeout","swinging_strike_blocked",,,,,14,"Jeimer Candelario strikes out swinging, catcher Jason Castro to first baseman Kennys Vargas.  ","R","L","R","DET","MIN","S",2,"null",0,2,2017,"1.6473","-1.0620","0.6361","-0.0212","null","null","null",0,8,"Bot","null","null",,,488771,,"null","0.0044","-118.0255","-5.1755","14.7506","23.4383","-40.9423","3.5978","1.5381","null","null","null","79.4050","3141","5.1990",492384,519151,488771,573627,592348,500871,593871,643335,621439,596146,"55.2996","null","null","0.00",1,0,0,"null",74,"4","Curveball",1,12,1,12,12,1,1,12,"Standard","Standard"
"CU","2017-06-19","79.0","-2.2368","5.6294","Jake Marisnick",545350,595001,"strikeout","swinging_strike_blocked",,,,,14,"Jake Marisnick strikes out swinging, catcher Stephen Vogt to first baseman Yonder Alonso.  ","R","R","R","OAK","HOU","S",2,"null",1,2,2017,"1.3421","0.0814","0.3617","-0.0176","null",608324,"null",1,9,"Top","null","null",,,519390,,"null","3.1866","-114.6514","-5.5136","10.9033","22.3969","-30.6595","3.5496","1.4490","null","null","null","77.7900","2771","5.6990",491149,595001,519390,475174,640461,592387,489267,501981,595144,459964,"54.7984","null","null","0.00",1,0,0,"null",67,"4","Curveball",1,4,4,1,4,1,4,1,"Standard","Standard"
"KC","2017-06-21","82.5","2.4827","6.3560","Justin Upton",457708,572020,"strikeout","swinging_strike_blocked",,,,,13,"Justin Upton strikes out swinging.  ","R","R","L","SEA","DET","S",2,"null",0,2,2017,"-0.2076","-0.4984","-0.4801","-0.0190","null","null","null",0,2,"Top","null","null",,,572287,,"null","-6.3162","-119.7196","-6.9451","-0.7044","24.2445","-35.7580","3.4124","1.4427","null","null","null","82.0820","1940","6.2660",491176,572020,572287,502143,429664,572122,516416,592325,502481,571745,"54.2325","null","null","0.00",1,0,0,"null",8,"3","Knuckle Curve",0,0,0,0,0,0,0,0,"Standard","Standard"
"KC","2017-09-09","83.0","-1.1533","5.9907","Yangervis Solarte",500208,643327,"strikeout","swinging_strike_blocked",,,,,14,"Yangervis Solarte strikes out swinging, catcher Chris Iannetta to first baseman Paul Goldschmidt.  ","R","L","R","ARI","SD","S",2,"null",1,2,2017,"0.2486","-0.9383","0.7597","-0.0132","null","null","null",0,5,"Top","null","null",,,455104,,"null","3.8370","-120.5258","-5.3674","1.5595","24.4633","-40.1835","3.0011","1.1930","null","null","null","81.3900","2265","5.4100",492228,643327,455104,502671,518614,571875,606466,444482,572041,502110,"55.0898","null","null","0.00",1,0,0,"null",28,"4","Knuckle Curve",0,0,0,0,0,0,0,0,"Standard","Standard"
"CU","2017-05-08","85.3","0.4337","6.4766","Eric Hosmer",543333,621237,"strikeout","swinging_strike_blocked",,,,,13,"Eric Hosmer strikes out swinging.  ","R","L","L","TB","KC","S",2,"null",0,2,2017,"-1.0114","-0.8340","-0.9753","-0.0141","null","null","null",0,9,"Top","null","null",,,519083,,"170509_021600","-1.3003","-123.8187","-7.1648","-9.9025","27.7686","-39.2325","3.7300","1.7300","null","null","null","84.2760","2791","6.0330",490576,621237,519083,489149,543543,446334,542921,458675,595281,488721,"54.4669","null","null","0.00",1,0,0,"null",74,"3","Curveball",3,7,7,3,7,3,7,3,"Strategic","Standard"
"FS","2017-09-19","84.5","-2.3036","6.0265","Andrew Benintendi",643217,592332,"strikeout","swinging_strike_blocked",,,,,13,"Andrew Benintendi strikes out swinging, catcher Caleb Joseph to first baseman Chris Davis.  ","R","L","R","BAL","BOS","S",2,"null",2,2,2017,"-1.1488","-0.1310","-0.2418","-0.0060","null","null","null",1,1,"Top","null","null",,,543376,,"null","6.9264","-122.5449","-7.3588","-12.6535","22.2909","-32.3619","3.3967","1.4879","null","null","null","83.6400","1445","5.7300",492349,592332,543376,448801,570731,592518,542921,641820,430945,669720,"54.7709","null","null","0.00",1,0,0,"null",2,"6","Split Finger",0,0,0,0,0,0,0,0,"Standard","Standard"
"KC","2017-06-09","82.3","1.6873","6.0811","Brian Dozier",572821,519043,"strikeout","swinging_strike_blocked",,,,,14,"Brian Dozier strikes out swinging.  ","R","R","L","SF","MIN","S",2,"null",1,2,2017,"0.0788","-0.2894","0.0159","-0.0089","null","null","null",0,1,"Top","null","null",,,457763,,"null","-3.9092","-119.6432","-6.7701","1.4016","19.8637","-34.0191","2.7535","1.0676","null","null","null","82.1270","2407","5.9150",491014,519043,457763,474832,431094,456488,543063,596103,452655,452254,"54.5859","null","null","0.00",1,0,0,"null",1,"4","Knuckle Curve",0,0,0,0,0,0,0,0,"Strategic","Standard"
"SL","2017-06-01","83.2","-1.0985","6.2461","Justin Bour",571506,425844,"strikeout","swinging_strike_blocked",,,,,14,"Justin Bour strikes out swinging.  ","R","L","R","MIA","ARI","S",2,"null",1,2,2017,"0.6186","0.3671","0.8468","-0.0082","null","null","null",0,7,"Bot","null","null",,,425772,,"170602_010234","3.2353","-120.6813","-8.4660","5.3405","21.4848","-27.3894","3.6838","1.7880","null","null","null","82.1300","null","5.5520",490904,425844,425772,502671,592273,571875,605113,630111,571681,572008,"54.9459","null","null","0.00",1,0,0,"null",48,"4","Slider",2,1,2,1,1,2,2,1,"Infield shift","Strategic"
"CH","2017-04-19","80.4","3.0412","6.1500","Javier Baez",595879,543548,"strikeout","swinging_strike_blocked",,,,,14,"Javier Baez strikes out swinging.  ","R","R","L","CHC","MIL","S",2,"null",1,2,2017,"1.3995","0.7835","0.3694","-0.0015","null","null","null",1,2,"Bot","null","null",,,542908,,"170419_194853","-8.5423","-116.5665","-8.4570","14.2839","18.9081","-23.7656","3.8759","1.5014","null","null","null","80.5470","1558","6.3720",490319,543548,542908,519346,542340,543768,606115,545338,542979,541650,"54.2145","null","null","0.00",1,0,0,"null",16,"5","Changeup",1,3,1,3,3,1,1,3,"Standard","Standard"
"SL","2017-09-18","85.3","1.6207","6.1741","Brian Dozier",572821,448802,"strikeout","swinging_strike_blocked",,,,,13,"Brian Dozier strikes out swinging, catcher Gary Sanchez to first baseman Greg Bird.  ","R","R","L","NYY","MIN","S",2,"null",2,2,2017,"-0.3557","-0.0473","-0.1897","-0.0024","null","null","null",0,1,"Top","null","null",,,596142,,"null","-3.5143","-123.6637","-7.9263","-2.7642","27.7438","-31.1384","2.7618","1.0746","null","null","null","83.8760","2779","5.8350",492345,448802,596142,595885,516770,453943,544369,458731,453056,592450,"54.6625","null","null","0.00",1,0,0,"null",1,"5","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2017-07-17","84.0","-0.7451","5.9427","Hector Sanchez",516949,518813,"strikeout","swinging_strike_blocked",,,,,14,"Hector Sanchez strikes out swinging, catcher Tony Wolters to first baseman Mark Reynolds.  ","R","L","R","COL","SD","S",2,"null",1,2,2017,"0.2162","0.3447","0.3155","0.0026","null","null","null",1,9,"Top","null","null",,,547172,,"null","2.0074","-121.7780","-7.8472","1.6940","24.2240","-27.5327","3.1689","1.3714","null","null","null","82.5990","2185","5.5850",491486,518813,547172,448602,518934,571448,596115,467827,453568,606132,"54.9153","null","null","0.00",1,0,0,"null",79,"4","Slider",9,6,6,9,6,9,6,9,"Infield shift","Strategic"
"SL","2017-09-20","85.3","-2.8855","5.8782","Trevor Story",596115,519326,"strikeout","swinging_strike_blocked",,,,,14,"Trevor Story strikes out swinging.  Wild pitch by pitcher Hunter Strickland.   Trevor Story to 1st.  ","R","R","R","SF","COL","S","null","null",1,2,2017,"1.2666","0.1929","1.7912","0.0093","null","null","null",1,8,"Top","null","null",,,460026,,"null","8.3736","-123.4678","-7.6511","10.8120","25.8411","-28.9261","3.3494","1.4124","null","null","null","83.5980","2897","5.5740",492368,519326,460026,457763,605412,467055,543063,592620,452655,452254,"54.9265","null","null","0.00",1,0,0,"null",62,"5","Slider",4,0,0,4,0,4,0,4,"Standard","Standard"
"SL","2017-07-16","84.2","1.3270","5.9280","Zack Godley",643327,448802,"strikeout","swinging_strike_blocked",,,,,13,"Zack Godley strikes out swinging.  ","R","R","L","ATL","ARI","S",2,"null",0,2,2017,"-0.8757","0.0794","-0.6290","0.0088","null","null","null",1,3,"Top","null","null",,,452095,,"null","-2.8125","-122.3754","-7.5610","-8.3474","21.7959","-30.2203","3.4425","1.4538","null","null","null","84.4640","2730","6.3080",491465,448802,452095,571431,408252,518692,621020,461314,542255,455976,"54.1934","null","null","0.00",1,0,0,"null",19,"3","Slider",2,0,0,2,0,2,0,2,"Standard","Standard"
"SL","2017-05-20","79.8","3.0155","5.4288","Hanley Ramirez",434670,640455,"strikeout","swinging_strike_blocked",,,,,13,"Hanley Ramirez strikes out swinging.  ","R","R","L","OAK","BOS","S",2,"null",0,2,2017,"-0.0992","-0.0364","-0.9621","0.0124","null","null","null",0,4,"Top","null","null",,,572033,,"170520_212055","-8.5609","-115.8358","-5.1008","0.6738","21.2420","-31.7749","3.5900","1.6900","null","null","null","79.8430","1985","6.4060",490734,640455,572033,592387,476704,461858,489267,501981,434658,592192,"54.0914","null","null","0.00",1,0,0,"null",27,"3","Slider",2,2,2,2,2,2,2,2,"Standard","Standard"
"KC","2017-05-05","85.9","-2.5864","6.0182","Jake Lamb",571875,608566,"strikeout","swinging_strike_blocked",,,,,14,"Jake Lamb strikes out swinging, catcher Dustin Garneau to first baseman Mark Reynolds.  ","R","L","R","COL","ARI","S",2,"null",0,2,2017,"0.6380","-0.5734","0.2406","0.0064","null","null","null",1,1,"Top","null","null",,,572863,,"170506_004748","5.3407","-124.7620","-6.7884","5.4928","22.1827","-37.0020","3.5200","1.6700","null","null","null","84.3730","2834","5.1350",490529,608566,572863,448602,518934,571448,596115,435622,453568,467827,"55.3656","null","null","0.00",1,0,0,"null",4,"3","Knuckle Curve",0,2,2,0,2,0,2,0,"Infield shift","Strategic"
"KC","2017-09-30","81.8","-1.0360","6.0446","Cheslor Cuthbert",596144,643327,"strikeout","swinging_strike_blocked",,,,,14,"Cheslor Cuthbert strikes out swinging, catcher Chris Herrmann to first baseman Kristopher Negron.  ","R","R","R","KC","ARI","S",2,"null",0,2,2017,"-0.0347","-0.7429","0.5650","0.0221","null","null","null",1,8,"Bot","null","null",,,543302,,"null","3.6396","-118.8919","-5.5871","-0.9908","21.7758","-38.3240","3.0566","1.1984","null","null","null","81.1990","2296","5.8380",492499,643327,543302,502117,518614,489267,606466,453923,571681,571757,"54.6640","null","null","0.00",1,0,0,"null",65,"3","Knuckle Curve",4,3,4,3,3,4,4,3,"Standard","Standard"
"SL","2017-08-03","84.7","-1.8450","6.3007","Kolten Wong",543939,490063,"strikeout","swinging_strike_blocked",,,,,14,"Kolten Wong strikes out swinging.  ","R","L","R","MIL","STL","S",2,"null",1,2,2017,"0.3901","0.1967","0.9696","0.0158","null","null","null",0,1,"Top","null","null",,,542908,,"null","5.7916","-122.9339","-8.7477","2.9455","22.1239","-28.7812","2.9551","1.2767","null","null","null","84.9620","2182","6.3900",491721,490063,542908,542583,541650,543768,606115,519346,542979,570267,"54.1089","null","null","0.00",1,0,0,"null",1,"4","Slider",0,0,0,0,0,0,0,0,"Strategic","Standard"
"CH","2017-09-25","84.5","-3.3211","5.2172","Amed Rosario",642708,608371,"strikeout","swinging_strike_blocked",,,,,14,"Amed Rosario strikes out swinging.  ","R","R","R","NYM","ATL","S",2,"null",0,2,2017,"-1.4663","-0.2907","0.1245","0.0253","null","null","null",0,5,"Bot","null","null",,,452095,,"null","10.6843","-122.2935","-5.0506","-16.4745","23.6101","-34.2980","3.1735","1.2675","null","null","null","83.2430","1613","5.7090",492434,608371,452095,518692,645277,547004,621020,607054,542255,455976,"54.7909","null","null","0.00",1,0,0,"null",32,"3","Changeup",0,1,0,1,1,0,0,1,"Standard","Standard"
"SL","2017-08-20","83.9","-2.5557","6.2347","Hunter Pence",452254,472610,"strikeout","swinging_strike_blocked",,,,,14,"Hunter Pence strikes out swinging, catcher Jorge Alfaro to first baseman Rhys Hoskins.  ","R","R","R","SF","PHI","S",2,"null",2,2,2017,"1.3988","0.2749","0.6979","0.0304","null","null","null",0,8,"Bot","null","null",,,595751,,"null","4.7733","-121.8851","-8.5055","13.1344","21.3048","-28.1404","3.2839","1.4881","null","null","null","83.9670","2522","6.1760",491953,472610,595751,656555,514917,596748,520471,465753,608384,573088,"54.3251","null","null","0.00",1,0,0,"null",63,"7","Slider",2,4,2,4,4,2,2,4,"Standard","Standard"
"SL","2017-05-17","83.0","1.6838","5.7683","Neil Walker",435522,605177,"strikeout","swinging_strike_blocked",,,,,13,"Neil Walker strikes out swinging, catcher Chris Herrmann to first baseman Paul Goldschmidt.  ","R","R","L","ARI","NYM","S",2,"null",2,2,2017,"-0.0794","-0.2221","-1.1325","0.0284","null","null","null",0,7,"Top","null","null",,,543302,,"170517_214246","-6.3344","-120.7545","-6.3360","0.3107","21.0314","-33.4625","3.6200","1.7000","null","null","null","83.9720","2427","6.6990",490700,605177,543302,502671,592273,571875,605113,630111,571681,572008,"53.8002","null","null","0.00",1,0,0,"null",55,"5","Slider",3,4,4,3,4,3,4,3,"Standard","Standard"
"CH","2017-09-08","83.3","3.5164","5.1752","Mark Trumbo",444432,621397,"strikeout","swinging_strike_blocked",,,,,14,"Mark Trumbo strikes out swinging.  ","R","R","L","CLE","BAL","S",2,"null",1,2,2017,"0.8781","-0.3836","0.2399","0.0331","null","null","null",1,7,"Top","null","null",,,547379,,"null","-8.9622","-120.7269","-4.5423","9.9535","22.0925","-35.2276","3.5400","1.5100","null","null","null","81.6860","1572","5.2870",492201,621397,547379,467793,570481,570482,596019,502082,605548,457803,"55.2135","null","null","0.00",1,0,0,"null",51,"5","Changeup",4,0,0,4,0,4,0,4,"Standard","Standard"
"FS","2017-08-12","83.6","-0.8885","6.1594","Ben Gamel",592325,453284,"strikeout","swinging_strike_blocked",,,,,14,"Ben Gamel strikes out swinging, catcher Martin Maldonado to first baseman C.  J.   Cron.  ","R","L","R","SEA","LAA","S",2,"null",2,2,2017,"-0.6812","0.3791","0.1517","0.0353","null","null","null",1,8,"Bot","null","null",,,455117,,"null","3.7377","-121.2643","-8.3528","-7.4888","25.4566","-26.9142","3.3080","1.4188","null","null","null","83.3250","940","6.4420",491842,453284,455117,543068,460060,592230,592743,519184,545361,594777,"54.0564","null","null","0.00",1,0,0,"null",68,"8","Split Finger",3,6,3,6,6,3,3,6,"Standard","Standard"
"CH","2017-09-16","79.6","-2.1373","5.4698","Dee Gordon",543829,605200,"strikeout","swinging_strike_blocked",,,,,14,"Dee Gordon strikes out swinging, catcher Manny Pina to first baseman Jesus Aguilar.  ","R","L","R","MIA","MIL","S",2,"null",1,2,2017,"-0.9087","0.4020","0.9551","0.0368","null","null","null",0,2,"Bot","null","null",,,444489,,"null","8.3734","-115.3322","-5.8372","-9.5264","20.5623","-27.8023","3.3384","1.4327","null","null","null","78.9720","1842","5.9900",492317,605200,444489,542583,541650,543768,606115,460075,542979,570267,"54.5087","null","null","0.00",1,0,0,"null",18,"4","Changeup",4,1,4,1,1,4,4,1,"Standard","Standard"
"FS","2017-09-23","85.9","-1.3268","6.1598","Addison Russell",608365,448855,"strikeout","swinging_strike_blocked",,,,,14,"Addison Russell strikes out swinging.  ","R","R","R","MIL","CHC","S",2,"null",2,2,2017,"-0.1245","0.8844","0.8574","0.0428","null","null","null",1,9,"Top","null","null",,,519390,,"null","5.4314","-124.4696","-9.9915","-2.4003","25.1244","-21.0985","3.3338","1.4340","null","null","null","85.9800","1027","6.5780",492405,448855,519390,435522,519299,543768,606115,460075,542979,621433,"53.9201","null","null","0.00",1,0,0,"null",66,"5","Split Finger",1,2,2,1,2,1,2,1,"Standard","Standard"
"SL","2017-06-25","87.4","-0.6580","5.6153","Tim Anderson",641313,543243,"strikeout","swinging_strike_blocked",,,,,14,"Tim Anderson strikes out swinging.  ","R","R","R","CWS","OAK","S",2,"null",1,2,2017,"0.0215","-0.3984","1.2070","0.0354","null","null","null",0,5,"Bot","null","null",,,572033,,"null","4.4136","-127.1585","-6.5446","-0.5320","22.0160","-35.5416","2.9618","1.2038","null","null","null","87.2710","2831","5.8680",491238,543243,572033,475174,620439,592387,489267,434658,595144,621566,"54.6310","null","null","0.00",1,0,0,"null",34,"6","Slider",2,0,2,0,0,2,2,0,"Standard","Standard"
"SL","2017-08-09","84.5","-0.8601","6.5362","Yasmani Grandal",518735,425844,"strikeout","swinging_strike_blocked",,,,,14,"Yasmani Grandal strikes out swinging, catcher Jeff Mathis to first baseman Paul Goldschmidt.  ","R","L","R","ARI","LAD","S",2,"null",2,2,2017,"0.6828","-0.1814","0.6216","0.0415","null","null","null",0,2,"Top","null","null",,,425772,,"null","2.1078","-122.7741","-8.3547","6.3910","21.6519","-32.7261","3.0715","1.2734","null","null","null","83.5830","2786","5.5200",491797,425844,425772,502671,489267,571875,606466,444482,572041,502110,"54.9793","null","null","0.00",1,0,0,"null",8,"5","Slider",0,1,1,0,1,0,1,0,"Infield shift","Standard"
"SL","2017-04-28","84.5","-1.6387","6.1385","Hunter Pence",452254,606131,"strikeout","swinging_strike_blocked",,,,,14,"Hunter Pence strikes out swinging, catcher Austin Hedges to first baseman Wil Myers.  ","R","R","R","SF","SD","S",2,"null",2,2,2017,"0.6687","-0.2966","0.7467","0.0370",474832,"null","null",0,5,"Bot","null","null",,,595978,,"170429_032946","4.1862","-122.7084","-7.1565","5.7237","22.2507","-34.0127","3.3200","1.6200","null","null","null","82.6510","2436","4.9800",490442,606131,595978,571976,500208,572114,430947,605486,622534,518466,"55.5209","null","null","0.00",1,0,0,"null",40,"5","Slider",2,3,2,3,3,2,2,3,"Standard","Standard"
"CU","2017-06-22","78.9","-1.0893","5.6618","Gary Sanchez",596142,433589,"strikeout","swinging_strike_blocked",,,,,14,"Gary Sanchez strikes out swinging.  ","R","R","R","NYY","LAA","S",2,"null",2,2,2017,"0.7687","0.4861","1.2413","0.0414","null","null","null",0,6,"Bot","null","null",,,455117,,"null","3.6555","-114.7673","-6.4201","6.2827","20.0259","-26.8598","3.3287","1.5308","null","null","null","79.7430","null","6.7580",491192,433589,455117,472528,460060,488862,592743,458913,457727,594777,"53.7398","null","null","0.00",1,0,0,"null",50,"5","Curveball",5,4,5,4,4,5,5,4,"Standard","Standard"
"SL","2017-05-09","85.8","-1.4908","5.8744","Gary Sanchez",596142,547179,"strikeout","swinging_strike_blocked",,,,,14,"Gary Sanchez strikes out swinging, catcher Devin Mesoraco to first baseman Joey Votto.  ","R","R","R","CIN","NYY","S",2,"null",3,2,2017,"0.0882","0.1893","0.5621","0.0400","null",458731,"null",1,7,"Top","null","null",,,519023,,"170510_011501","4.6301","-124.3778","-7.7774","-0.0556","25.6627","-28.8812","3.3600","1.6000","null","null","null","84.8150","2505","5.9180",490591,547179,519023,458015,606299,553993,446359,594807,571740,594988,"54.5812","null","null","0.00",1,0,0,"null",57,"7","Slider",5,3,3,5,3,5,3,5,"Standard","Strategic"
"KC","2017-05-16","83.3","-2.0363","6.1517","Jose Reyes",408314,605151,"strikeout","swinging_strike_blocked",,,,,13,"Jose Reyes strikes out swinging, catcher Jeff Mathis to first baseman Paul Goldschmidt.  ","R","L","R","ARI","NYM","S",2,"null",0,2,2017,"0.4847","-1.3051","-0.4386","0.0448","null","null","null",0,8,"Top","null","null",,,425772,,"170517_040036","2.7117","-121.1285","-5.0515","4.1408","23.1481","-44.0008","3.1500","1.4800","null","null","null","82.3170","2127","5.6190",490686,605151,425772,502671,592273,518614,605113,630111,453923,572008,"54.8805","null","null","0.00",1,0,0,"null",59,"4","Knuckle Curve",5,4,4,5,4,5,4,5,"Standard","Standard"
"KC","2017-06-11","83.9","2.7348","5.9674","Lewis Brinson",621446,592662,"strikeout","swinging_strike_blocked",,,,,13,"Lewis Brinson strikes out swinging, catcher Chris Herrmann to first baseman Paul Goldschmidt.  ","R","R","L","ARI","MIL","S",2,"null",1,2,2017,"0.1122","-0.4399","-0.5670","0.0381",606115,"null","null",1,5,"Top","null","null",,,543302,,"null","-7.7842","-121.7311","-6.3704","2.6434","24.1348","-35.4611","3.5284","1.2968","null","null","null","83.1580","2082","5.9770",491044,592662,543302,502671,592273,571875,605113,518614,453923,444482,"54.5228","null","null","0.00",1,0,0,"null",34,"4","Knuckle Curve",1,0,0,1,0,1,0,1,"Strategic","Standard"
"SL","2017-04-07","87.2","-2.7486","6.4468","Aaron Altherr",571437,595014,"strikeout","swinging_strike_blocked",,,,,14,"Aaron Altherr strikes out swinging, catcher Matt Wieters to first baseman Ryan Zimmerman.  ","R","R","R","PHI","WSH","S",2,"null",0,2,2017,"0.3308","-0.0925","0.6997","0.0544","null","null","null",0,9,"Bot","null","null",,,446308,,"170407_223639","7.3959","-126.3509","-8.7222","1.9174","24.6410","-31.6988","3.9900","1.8600","null","null","null","84.5580","2581","4.7070",490162,595014,446308,475582,502517,543685,607208,150029,594809,547180,"55.7915","null","null","0.00",1,0,0,"null",77,"3","Slider",6,7,6,7,7,6,6,7,"Standard","Standard"
"SL","2017-06-01","85.4","-0.6807","6.2051","Aaron Hicks",543305,599998,"strikeout","swinging_strike_blocked",,,,,14,"Aaron Hicks strikes out swinging.  ","R","L","R","TOR","NYY","S",2,"null",3,2,2017,"0.1282","0.1719","0.4723","0.0498","null","null","null",1,5,"Top","null","null",,,571912,,"170602_004132","2.4339","-123.9972","-8.4772","0.8616","22.5629","-29.1036","3.5098","1.5971","null","null","null","84.7370","1946","5.7760",490910,599998,571912,475253,446381,518626,453064,485567,607680,430832,"54.7263","null","null","0.00",1,0,0,"null",40,"6","Slider",0,7,7,0,7,0,7,0,"Standard","Standard"
"CU","2017-09-23","81.3","-1.5156","5.9865","Brandon Phillips",408252,501789,"strikeout","swinging_strike_blocked",,,,,14,"Brandon Phillips strikes out swinging, catcher Evan Gattis to first baseman Tyler White.  ","R","R","R","HOU","LAA","S",2,"null",0,2,2017,"0.6915","-1.5899","0.3653","0.0482","null","null","null",1,9,"Top","null","null",,,594828,,"null","2.8928","-118.1728","-3.5607","5.7007","26.3764","-46.2346","3.1068","1.3185","null","null","null","80.4060","2693","6.1310",492409,501789,594828,643603,503556,608324,621043,643393,457727,605233,"54.3858","null","null","0.00",1,0,0,"null",67,"3","Curveball",6,2,2,6,2,6,2,6,"Standard","Standard"
"SL","2017-05-23","85.8","-1.1780","6.2050","Manny Machado",592518,429722,"strikeout","swinging_strike_blocked",,,,,14,"Manny Machado strikes out swinging.  ","R","R","R","BAL","MIN","S",2,"null",0,2,2017,"1.0408","0.0917","1.9130","0.0501","null","null","null",1,9,"Bot","null","null",,,488771,,"170524_013106","5.1879","-124.4757","-8.3142","9.4926","24.4932","-29.8658","3.6500","1.7200","null","null","null","84.3760","2308","5.4780",490779,429722,488771,408045,572821,593934,593871,592696,621439,596146,"55.0226","null","null","0.00",1,0,0,"null",66,"5","Slider",0,2,0,2,2,0,0,2,"Standard","Standard"
