"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"CU","2015-07-01","82.8","-1.5474","6.3442","Kevin Plawecki",608700,518748,"strikeout","called_strike",,,,,5,"Kevin Plawecki called out on strikes.  ","R","R","R","NYM","CHC","S",2,"null",2,2,2015,"0.74535833333333333333","-0.9868000000000000","-0.2650","2.9180",571553,"null",527038,2,11,"Bot","null","null",,,471083,,"150701_225210","0.8070","-120.5070","0.8850","9.0650","27.8620","-44.0320","3.5300","1.5800","null","null","null","81.5400","2299","6.1430",414822,518748,471083,519203,608365,592178,516770,458085,451594,488689,"54.3574","null","null","0.00",1,0,0,"null",87,"5","Curveball",0,2,0,2,2,0,0,2,"Strategic","Standard"
"FF","2015-10-03","96.4","-2.0081","5.1680","Trea Turner",607208,570663,"strikeout","called_strike",,,,,5,"Trea Turner called out on strikes.  ","R","R","R","NYM","WSH","S",2,"null",1,2,2015,"-1.19462500000000000000","1.4928666666666667","0.2000","2.9220","null","null","null",2,7,"Top","null","null",,,608700,,"151003_204851","7.9630","-140.1400","-3.1790","-14.8900","37.8920","-14.5400","3.6400","1.7900","null","null","null","95.7430","2206","6.6400",416064,570663,608700,150212,599096,430637,514913,624424,543590,434158,"53.8601","null","null","0.00",1,0,0,"null",47,"4","4-Seam Fastball",0,2,2,0,2,0,2,0,"Standard","Standard"
"FF","2015-07-22","91.0","0.7557","6.4501","Sam Fuld",453539,446399,"strikeout","called_strike",,,,,11,"Sam Fuld called out on strikes.  ","R","L","L","OAK","TOR","S",2,"null",2,2,2015,"0.47120000000000000000","1.12020000000000000000","-0.8860","2.9220","null","null",572033,2,8,"Bot","null","null",,,425900,,"150722_215503","-5.3080","-132.3580","-4.7500","7.7110","26.3530","-20.6340","3.2400","1.4900","null","null","null","89.4500","2123","5.2810",415073,446399,425900,502143,581527,518626,408314,485567,607680,430832,"55.2177","null","null","0.00",1,0,0,"null",69,"5","4-Seam Fastball",3,2,3,2,2,3,3,2,"Standard","Standard"
"SL","2015-05-28","78.9","3.3144","5.3452","Caleb Joseph",543376,519242,"strikeout","called_strike",,,,,2,"Caleb Joseph called out on strikes.  ","R","R","L","BAL","CWS","S",2,"null",2,2,2015,"-1.03319166666666666667","-0.07950000000000000000","0.2330","2.9160","null","null","null",2,5,"Bot","null","null",,,452095,,"150528_142224","-4.5740","-114.8460","1.8720","-8.5880","23.0930","-34.6770","3.4000","1.5000","null","null","null","77.8990","1291","5.5730",413930,519242,452095,547989,570560,493596,493351,466320,594809,543776,"54.9286","null","null","0.00",1,0,0,"null",35,"5","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2015-04-28","83.6","-2.3406","6.0854","Jayson Werth",150029,543409,"strikeout","called_strike",,,,,6,"Jayson Werth called out on strikes.  ","R","R","R","ATL","WSH","S",2,"null",0,2,2015,"0.58392500000000000000","-0.39913333333333333333","0.2800","2.9060","null","null",435622,2,6,"Top","null","null",,,150229,,"150428_211053","4.0780","-121.5980","0.7510","7.7330","22.3860","-38.3960","3.7100","1.6400","null","null","null","81.7200","2596","5.0260",413958,543409,150229,518692,607054,430948,592743,430637,457727,455976,"55.4752","null","null","0.00",1,0,0,"null",59,"3","Slider",10,7,7,10,7,10,7,10,"Standard","Standard"
"SI","2015-07-24","91.5","-1.5232","5.8951","Tyler Saladino",573135,446372,"strikeout","called_strike",,,,,3,"Tyler Saladino called out on strikes.  ","R","R","R","CLE","CWS","S",2,"null",1,2,2015,"-1.2475083333333333","1.19186666666666666667","0.8170","2.9080","null","null",570560,2,3,"Top","null","null",,,543228,,"150724_195216","7.9170","-133.1100","-3.3730","-14.6100","24.9530","-19.5120","3.1500","1.4100","null","null","null","91.9240","2055","6.1910",415086,446372,543228,542583,543401,570482,596019,449107,488726,430605,"54.2766","null","null","0.00",1,0,0,"null",19,"5","Sinker",0,1,1,0,1,0,1,0,"Standard","Standard"
"FT","2015-05-25","90.4","-1.3652","5.4730","Carlos Ruiz",434563,112526,"strikeout","called_strike",,,,,12,"Carlos Ruiz called out on strikes.  ","R","R","R","NYM","PHI","S",2,"null",0,2,2015,"-1.3546666666666667","0.47233333333333333333","0.9370","2.9080","null","null","null",2,6,"Top","null","null",,,489232,,"150525_145412","7.8030","-131.4060","-0.9610","-15.3660","28.2460","-28.7910","3.2900","1.4700","null","null","null","87.9800","2142","5.1380",414323,112526,489232,446263,502517,594940,527038,150212,501571,434158,"55.3625","null","null","0.00",1,0,0,"null",47,"6","2-Seam Fastball",3,3,3,3,3,3,3,3,"Standard","Standard"
"FC","2015-04-15","87.3","-1.5088","5.6818","Billy Butler",456714,543521,"strikeout","called_strike",,,,,4,"Billy Butler called out on strikes.  ","R","R","R","HOU","OAK","S",2,"null",3,2,2015,"0.77875833333333333333","0.63000000000000000000","-0.7040","2.9130","null","null","null",2,3,"Top","null","null",,,488771,,"150415_200120","-0.8970","-127.0810","-1.4800","10.8150","22.8290","-27.1240","3.6000","1.7100","null","null","null","87.6940","2356","6.2590",413778,543521,488771,474892,514888,472528,476704,543257,545350,543807,"54.2264","null","null","0.00",1,0,0,"null",21,"6","Cutter",2,1,1,2,1,2,1,2,"Standard","Standard"
"SL","2015-04-17","82.8","null","null","Michael McKenry",502374,571893,"strikeout","called_strike",,,,,3,"Michael McKenry called out on strikes.  ","R","R","L","LAD","COL","S",2,"null",2,2,2015,"-0.05067500000000000000","-0.04796666666666666667","0.3200","2.9090","null","null","null",2,9,"Top","null","null",,,"null",,"150417_222942","-1.5520","-120.5920","-0.4040","0.8480","21.8440","-34.6610","3.3000","1.5600","null","null","null","null","null","null",413796,571893,"null","null","null","null","null","null","null","null","null","null","null","0.00",1,0,0,"null",73,"6","Slider",7,3,3,7,3,7,3,7,"null","null"
"FF","2015-07-23","91.0","-1.7241","6.4881","Cliff Pennington",460060,571666,"strikeout","called_strike",,,,,11,"Cliff Pennington called out on strikes.  ","R","L","R","ARI","MIL","S",2,"null",1,2,2015,"-0.48348333333333333333","2.0547333333333333","-0.9140","2.9110",542255,"null","null",2,4,"Bot","null","null",,,518960,,"150723_200744","2.9470","-132.3740","-6.8590","-4.5340","27.1700","-9.0370","3.0600","1.4500","null","null","null","91.7760","2229","6.6310",415079,571666,518960,452252,571697,541650,516416,467827,460576,460075,"53.8679","null","null","0.00",1,0,0,"null",34,"4","4-Seam Fastball",4,0,4,0,0,4,4,0,"Standard","Standard"
"CU","2015-08-14","86.8","0.8179","6.7756","Alex Rodriguez",121347,446399,"strikeout","called_strike",,,,,4,"Alex Rodriguez called out on strikes.  ","R","R","L","TOR","NYY","S",2,"null",3,2,2015,"-0.48487500000000000000","-0.22283333333333333333","-0.6790","2.9080","null","null","null",2,9,"Top","null","null",,,431145,,"150814_220217","-2.8240","-126.4180","-1.8510","-4.1160","26.4450","-36.8620","3.6200","1.7400","null","null","null","85.1680","2417","5.5310",415375,446399,431145,475253,572365,518626,453064,519184,607680,430832,"54.9675","null","null","0.00",1,0,0,"null",71,"6","Curveball",3,4,4,3,4,3,4,3,"Standard","Standard"
"CU","2015-08-20","78.4","-2.0349","6.2571","Gregor Blanco",453923,450203,"strikeout","called_strike",,,,,11,"Gregor Blanco called out on strikes.","R","L","R","PIT","SF","S",2,"null",1,2,2015,"1.5873166666666667","-0.83773333333333333333","-0.8650","2.9140","null",489067,"null",2,5,"Top","null","null",,,465041,,"150820_203636","-0.6220","-114.2220","2.0740","16.0470","24.0480","-41.5220","3.0800","1.4400","null","null","null","76.5770","2899","5.2860",415460,450203,465041,476883,435522,133380,628356,516782,457705,570256,"55.2123","null","null","0.00",1,0,0,"null",37,"5","Curveball",2,0,0,2,0,2,0,2,"Standard","Standard"
"CH","2015-08-21","79.0","2.3242","5.8946","Shin-Soo Choo",425783,543278,"strikeout","called_strike",,,,,1,"Shin-Soo Choo called out on strikes.  ","R","L","L","DET","TEX","S",2,"null",2,2,2015,"1.4398000000000000","0.87653333333333333333","-0.5020","2.9090","null",435064,"null",2,8,"Top","null","null",,,488671,,"150821_214255","-8.7820","-114.8660","-0.8350","15.1560","20.1760","-25.7550","3.2400","1.3100","null","null","null","79.0700","1986","6.4230",415477,543278,488671,408234,435079,592206,578428,607385,543238,502110,"54.0769","null","null","0.00",1,0,0,"null",55,"6","Changeup",0,2,2,0,2,0,2,0,"Standard","Standard"
"FF","2015-05-19","95.7","1.9116","5.1267","Pedro Alvarez",476883,450282,"strikeout","called_strike",,,,,4,"Pedro Alvarez called out on strikes.  ","R","L","L","PIT","MIN","S",2,"null",1,2,2015,"1.1183250000000000","1.3509666666666667","-0.3900","2.9100","null",628356,"null",2,9,"Bot","null","null",,,435559,,"150519_220128","-9.3400","-138.9400","-3.4700","17.3200","34.5700","-16.5900","3.5100","1.6400","null","null","null","95.4310","2098","6.5460",414234,450282,435559,408045,572821,461858,542454,453203,543305,116338,"53.9553","null","null","0.00",1,0,0,"null",80,"5","4-Seam Fastball",5,8,5,8,8,5,5,8,"Standard","Standard"
"SL","2015-08-22","82.5","2.3691","6.0376","Bobby Wilson",435064,150116,"strikeout","called_strike",,,,,12,"Bobby Wilson called out on strikes.  ","R","R","L","DET","TEX","S",2,"null",2,2,2015,"-0.65465833333333333333","0.67013333333333333333","0.9060","2.9050","null","null","null",2,6,"Top","null","null",,,543510,,"150822_210013","-1.9860","-120.1610","-1.5490","-5.5420","21.9650","-27.2820","3.3600","1.5900","null","null","null","81.4630","2237","5.6110",415492,150116,543510,408234,435079,592206,578428,607385,543238,502110,"54.8890","null","null","0.00",1,0,0,"null",47,"6","Slider",0,4,4,0,4,0,4,0,"Standard","Standard"
"FF","2015-07-09","92.8","3.3193","6.1712","Miguel Sano",593934,456034,"strikeout","called_strike",,,,,12,"Miguel Sano called out on strikes.  ","R","R","L","MIN","DET","S",2,"null",2,2,2015,"0.25966666666666666667","1.08293333333333333333","1.1440","2.9020","null","null","null",2,3,"Bot","null","null",,,488671,,"150709_200246","-5.9630","-135.0650","-4.5230","5.2110","27.0070","-20.6270","3.4400","1.6300","null","null","null","92.4980","2133","6.0620",414936,456034,488671,571868,435079,592206,578428,493316,543238,502110,"54.4380","null","null","0.00",1,0,0,"null",23,"5","4-Seam Fastball",0,1,0,1,1,0,0,1,"Strategic","Standard"
"FF","2015-06-06","93.4","2.9809","5.4865","Darin Ruf",573131,518516,"strikeout","called_strike",,,,,4,"Darin Ruf called out on strikes.  ","R","R","L","PHI","SF","S",2,"null",3,2,2015,"0.15946666666666666667","1.7021333333333333","-0.8210","2.9010","null","null","null",2,6,"Bot","null","null",,,457763,,"150606_173230","-10.0710","-135.6630","-4.7460","3.8270","33.5310","-12.8340","3.5600","1.6700","null","null","null","93.3720","2278","6.7530",414487,518516,457763,474832,605412,622110,543063,493114,434636,453923,"53.7452","null","null","0.00",1,0,0,"null",54,"6","4-Seam Fastball",4,6,4,6,6,4,4,6,"Standard","Standard"
"FT","2015-06-04","90.7","0.8143","6.1919","Ryan Flaherty",475247,572971,"strikeout","called_strike",,,,,11,"Ryan Flaherty called out on strikes.  ","R","L","L","HOU","BAL","S",2,"null",1,2,2015,"1.5316500000000000","0.54830000000000000000","-0.9000","2.9040","null","null","null",2,2,"Top","null","null",,,474233,,"150604_133258","-7.9520","-131.9400","-2.9580","21.1170","27.1010","-27.8010","3.6800","1.7100","null","null","null","89.9230","2109","5.8010",414451,572971,474233,474892,514888,472528,503556,542340,545350,543807,"54.7004","null","null","0.00",1,0,0,"null",11,"4","2-Seam Fastball",0,1,1,0,1,0,1,0,"Infield shift","Strategic"
"SL","2015-04-19","87.0","-1.3979","5.9678","Jorge Soler",624585,488768,"strikeout","called_strike",,,,,6,"Jorge Soler called out on strikes.  ","R","R","R","CHC","SD","S",2,"null",2,2,2015,"-0.10495000000000000000","0.65866666666666666667","0.6700","2.9000","null","null","null",2,4,"Bot","null","null",,,519083,,"150419_144150","4.2500","-126.5800","-2.4500","0.3000","23.9100","-26.8700","3.5900","1.6200","null","null","null","85.4980","null","5.3080",413832,488768,519083,500208,576397,519025,425549,461416,571976,461314,"55.1908","null","null","0.00",1,0,0,"null",36,"5","Slider",2,2,2,2,2,2,2,2,"Standard","Standard"
"FF","2015-09-19","90.9","-2.2889","6.8754","Mike Trout",545361,502043,"strikeout","called_strike",,,,,11,"Mike Trout called out on strikes.  ","R","R","R","MIN","LAA","S",2,"null",1,2,2015,"-0.21628333333333333333","1.6347666666666667","-0.8580","2.8990","null","null","null",2,1,"Top","null","null",,,435559,,"150919_121929","3.5590","-132.2270","-6.8620","-1.0770","31.5560","-14.5980","3.5800","1.6500","null","null","null","90.3090","2136","6.2730",415844,502043,435559,408045,572821,461858,500871,592696,543305,116338,"54.2262","null","null","0.00",1,0,0,"null",3,"4","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"SI","2015-05-04","94.0","0.5687","6.3604","Adeiny Hechavarria",588751,594840,"strikeout","called_strike",,,,,1,"Adeiny Hechavarria called out on strikes.  ","R","R","L","WSH","MIA","S",2,"null",3,2,2015,"1.3576916666666667","0.87080000000000000000","-0.7760","2.8950",425557,592663,400085,2,8,"Top","null","null",,,467092,,"150504_212015","-7.7970","-136.5910","-4.2420","20.3030","28.4660","-23.2100","3.3900","1.4300","null","null","null","92.8730","1760","5.7540",414030,594840,467092,475582,457787,488862,435622,150029,452655,547180,"54.7477","null","null","0.00",1,0,0,"null",66,"6","Sinker",2,4,4,2,4,2,4,2,"Strategic","Standard"
"CU","2015-08-18","78.6","-1.4727","5.4864","Tucker Barnhart",571466,450665,"strikeout","called_strike",,,,,1,"Tucker Barnhart called out on strikes.  ","R","L","R","CIN","KC","S",2,"null",2,2,2015,"0.9986416666666667","-1.1129333333333333","-0.3430","2.9030","null","null",430910,2,12,"Bot","null","null",,,521692,,"150818_230935","0.4150","-114.4450","3.4220","10.8730","19.0490","-44.3780","3.1800","1.5500","null","null","null","78.0900","2719","5.7910",415428,450665,521692,543333,450314,519058,444876,502481,456715,425567,"54.7074","null","null","0.00",1,0,0,"null",89,"8","Curveball",1,1,1,1,1,1,1,1,"Standard","Strategic"
"CH","2015-08-22","84.0","3.5429","5.9261","Jose Bautista",430832,571760,"strikeout","called_strike",,,,,12,"Jose Bautista called out on strikes.  ","R","R","L","LAA","TOR","S",2,"null",3,2,2015,"1.3493416666666667","0.90806666666666666667","1.0740","2.8960","null","null","null",2,1,"Top","null","null",,,542208,,"150822_184704","-8.7260","-121.9590","-2.0500","15.8620","26.0010","-24.7280","3.5200","1.6400","null","null","null","82.5230","2024","5.7930",415493,571760,542208,405395,502205,592230,430947,461815,545361,594777,"54.7061","null","null","0.00",1,0,0,"null",3,"6","Changeup",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2015-08-31","92.8","-2.1349","5.9440","Alex Guerrero",648717,408241,"strikeout","called_strike",,,,,3,"Alex Guerrero called out on strikes.  ","R","R","R","LAD","SF","S",2,"null",1,2,2015,"-1.2489000000000000","1.4613333333333333","0.5650","2.9020",408307,"null","null",2,5,"Bot","null","null",,,457763,,"150831_204944","8.4880","-134.8270","-4.6520","-14.7020","30.9680","-15.9920","3.2700","1.5300","null","null","null","90.9280","2620","5.5690",415611,408241,457763,474832,605509,622110,543063,493114,453923,407781,"54.9290","null","null","0.00",1,0,0,"null",39,"4","4-Seam Fastball",1,3,1,3,3,1,1,3,"Standard","Standard"
"FO","2015-05-31","87.1","-0.8105","6.1548","Carlos Corporan",449786,547749,"strikeout","called_strike",,,,,2,"Carlos Corporan called out on strikes.  ","R","L","R","TEX","BOS","S",2,"null",1,2,2015,"-1.3268333333333333","0.84070000000000000000","0.2150","2.8960","null","null","null",2,8,"Bot","null","null",,,596119,,"150531_170305","4.9170","-126.7720","-3.1620","-14.3250","20.2780","-24.6600","3.2700","1.6000","null","null","null","86.1830","1359","5.1870",414397,547749,596119,435063,456030,467055,593428,434670,605141,628329,"55.3105","null","null","0.00",1,0,0,"null",70,"4","Forkball",2,3,2,3,3,2,2,3,"Strategic","Strategic"
"SL","2015-08-16","88.9","-0.9508","6.4534","Logan Morrison",489149,468396,"strikeout","called_strike",,,,,6,"Logan Morrison called out on strikes.  ","R","L","R","BOS","SEA","S",2,"null",1,2,2015,"0.54774166666666666667","0.57123333333333333333","0.8180","2.9000",429664,457706,"null",2,7,"Top","null","null",,,596119,,"150816_154745","2.9140","-129.4510","-3.0540","8.2380","27.5640","-27.7130","3.5400","1.6200","null","null","null","88.6590","2514","6.0400",415410,468396,596119,543768,592710,571788,593428,598265,605141,628329,"54.4616","null","null","0.00",1,0,0,"null",61,"4","Slider",4,8,8,4,8,4,8,4,"Standard","Strategic"
"FF","2015-09-11","94.8","-2.7668","6.0826","Bryce Harper",547180,543054,"strikeout","called_strike",,,,,11,"Bryce Harper called out on strikes.  ","R","L","R","MIA","WSH","S",2,"null",2,2,2015,"-0.17453333333333333333","1.22770000000000000000","-0.9870","2.9020","null","null","null",2,3,"Top","null","null",,,592663,,"150911_195440","4.4000","-137.8690","-5.2720","-0.6230","30.8810","-18.3080","3.1900","1.4800","null","null","null","94.2920","2322","6.2120",415762,543054,592663,571506,543829,445988,500743,592885,542303,400085,"54.2860","null","null","0.00",1,0,0,"null",19,"5","4-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Standard"
"FF","2015-04-17","95.0","1.8530","5.9592","Jose Ramirez",608070,450282,"strikeout","called_strike",,,,,11,"Jose Ramirez called out on strikes.  ","R","R","L","MIN","CLE","S",2,"null",0,2,2015,"0.9944666666666667","1.6935333333333333","-0.8620","2.8940","null","null",502082,2,9,"Top","null","null",,,543302,,"150417_214905","-10.2740","-137.7780","-4.8810","15.5290","30.7590","-12.0720","3.3800","1.5300","null","null","null","94.5630","2226","6.3410",413795,450282,543302,408045,572821,461858,542454,453203,457788,542455,"54.1596","null","null","0.00",1,0,0,"null",66,"3","4-Seam Fastball",2,2,2,2,2,2,2,2,"Strategic","Standard"
"FC","2015-04-17","89.1","-2.4509","5.6046","Anthony Rizzo",519203,448306,"strikeout","called_strike",,,,,11,"Anthony Rizzo called out on strikes.  ","R","L","R","CHC","SD","S",2,"null",3,2,2015,"0.36125833333333333333","0.68876666666666666667","-1.2800","2.8910","null","null","null",2,3,"Bot","null","null",,,519083,,"150417_141222","1.2610","-129.8480","-2.1090","6.1380","22.4380","-26.1750","3.7000","1.6900","null","null","null","89.5020","2488","6.2680",413802,448306,519083,475174,576397,519025,506560,457708,571976,461314,"54.2307","null","null","0.00",1,0,0,"null",23,"7","Cutter",2,0,2,0,0,2,2,0,"Infield shift","Standard"
"CU","2015-05-07","84.0","-1.7849","5.6465","Alex Gordon",460086,446372,"strikeout","called_strike",,,,,2,"Alex Gordon called out on strikes.  ","R","L","R","KC","CLE","S",2,"null",2,2,2015,"1.2658416666666667","-0.11820000000000000000","-0.2360","2.8920","null","null","null",2,4,"Bot","null","null",,,547379,,"150507_170024","0.4730","-122.3020","0.6380","14.9840","27.2790","-35.4080","3.2900","1.5600","null","null","null","82.7130","2664","5.9260",414071,446372,547379,467793,543401,502082,608070,488726,456422,461235,"54.5737","null","null","0.00",1,0,0,"null",39,"5","Curveball",4,3,4,3,3,4,4,3,"Infield shift","Standard"
"FF","2015-07-10","93.0","1.8655","6.1305","Nolan Reimold",460099,461829,"strikeout","called_strike",,,,,5,"Nolan Reimold called out on strikes.  ","R","R","L","BAL","WSH","S",2,"null",2,2,2015,"1.0988416666666667","1.3495333333333333","-0.2720","2.8930","null","null",446308,2,6,"Bot","null","null",,,446653,,"150710_211209","-8.4070","-135.1370","-4.4180","16.3470","28.9890","-17.2530","3.6700","1.6600","null","null","null","92.9390","2389","6.0790",414957,461829,446653,489138,457787,488862,435622,519208,572191,547180,"54.4225","null","null","0.00",1,0,0,"null",50,"5","4-Seam Fastball",1,2,1,2,2,1,1,2,"Standard","Standard"
"FF","2015-09-28","96.1","-1.9665","5.9778","Starling Marte",516782,458681,"strikeout","called_strike",,,,,12,"Starling Marte called out on strikes.  ","R","R","R","PIT","STL","S",2,"null",0,2,2015,"-0.72563333333333333333","1.03850000000000000000","0.9830","2.8900","null","null",457705,2,5,"Bot","null","null",,,488810,,"150928_204218","8.9170","-139.5470","-3.7420","-8.4410","31.1460","-20.5460","3.5600","1.4700","null","null","null","95.7510","2432","6.2830",415991,458681,488810,461235,543939,572761,425509,407812,518792,572039,"54.2158","null","null","0.00",1,0,0,"null",37,"3","4-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Standard"
"SI","2015-09-13","93.2","1.5294","5.7744","Matt Carpenter",572761,605232,"strikeout","called_strike",,,,,4,"Matt Carpenter called out on strikes.","R","L","L","CIN","STL","S",2,"null",3,2,2015,"1.3632583333333333","0.80343333333333333333","-0.7280","2.8930","null",445055,608379,2,6,"Top","null","null",,,571466,,"150913_150633","-8.3690","-135.5780","-2.6040","20.0700","28.1710","-24.2230","3.5800","1.7300","null","null","null","93.5890","2100","6.5450",415790,605232,571466,458015,474443,453943,553993,594807,571740,430652,"53.9541","null","null","0.00",1,0,0,"null",48,"7","Sinker",2,4,4,2,4,2,4,2,"Standard","Standard"
"FF","2015-07-19","95.1","-1.2526","6.3249","Bryce Harper",547180,425844,"strikeout","called_strike",,,,,12,"Bryce Harper called out on strikes.  ","R","L","R","WSH","LAD","S",2,"null",1,2,2015,"-0.55863333333333333333","1.5817333333333333","0.8670","2.8930","null","null","null",2,1,"Bot","null","null",,,518735,,"150719_135614","6.5150","-138.1860","-5.8400","-5.9360","31.6490","-13.5180","2.9700","1.4400","null","null","null","94.6330","2427","6.2860",415025,425844,518735,408236,435062,430948,276519,444843,592626,624577,"54.2137","null","null","0.00",1,0,0,"null",9,"4","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2015-08-28","93.1","-0.7677","6.4682","Brett Lawrie",543434,502624,"strikeout","called_strike",,,,,2,"Brett Lawrie called out on strikes.  ","R","R","R","ARI","OAK","S",2,"null",0,2,2015,"-0.59760000000000000000","1.8354333333333333","0.2170","2.8890","null","null","null",2,4,"Top","null","null",,,456078,,"150828_193641","3.4130","-135.4620","-6.6770","-6.2880","27.8430","-10.7740","3.3100","1.4800","null","null","null","92.2900","2293","5.6240",415569,502624,456078,502671,572008,571875,605113,444482,572041,542255,"54.8755","null","null","0.00",1,0,0,"null",25,"3","4-Seam Fastball",0,2,2,0,2,0,2,0,"Standard","Standard"
"FF","2015-08-21","96.5","-1.1141","5.6120","Joey Votto",458015,523989,"strikeout","called_strike",,,,,6,"Joey Votto called out on strikes.","R","L","R","CIN","ARI","S",2,"null",2,2,2015,"-1.3268333333333333","1.15603333333333333333","0.5610","2.8930","null","null","null",2,1,"Bot","null","null",,,456078,,"150821_192653","7.5680","-140.1800","-4.0860","-17.1400","31.0760","-18.8000","3.6100","1.8500","null","null","null","96.4910","2195","6.4630",415464,523989,456078,502671,572008,431094,605113,542255,572041,630111,"54.0358","null","null","0.00",1,0,0,"null",9,"5","4-Seam Fastball",0,1,0,1,1,0,0,1,"Infield shift","Standard"
"FT","2015-05-24","93.8","-1.7967","6.1490","Jimmy Paredes",517370,543408,"strikeout","called_strike",,,,,6,"Jimmy Paredes called out on strikes.  ","R","L","R","MIA","BAL","S",2,"null",1,2,2015,"-1.3101333333333333","1.5545000000000000","0.6250","2.8940","null","null","null",2,1,"Top","null","null",,,500207,,"150524_131519","8.4100","-136.1440","-5.6780","-15.6650","34.3680","-14.6430","3.7700","1.7000","null","null","null","90.8300","2129","5.0950",414300,543408,500207,571506,543829,445988,588751,592885,542303,519317,"55.4035","null","null","0.00",1,0,0,"null",3,"4","2-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"CU","2015-07-03","83.7","4.2235","5.5703","Jason Castro",488771,518927,"strikeout","called_strike",,,,,6,"Jason Castro called out on strikes.  ","R","L","L","BOS","HOU","S",2,"null",1,2,2015,"-0.94273333333333333333","0.70596666666666666667","0.8120","2.8920","null","null","null",2,5,"Top","null","null",,,452672,,"150703_204742","-5.9750","-121.7850","-0.7810","-8.6090","28.0600","-26.8900","3.6900","1.6700","null","null","null","81.6240","1132","5.2820",414851,518927,452672,435063,571788,467055,593428,434670,605141,457477,"55.2190","null","null","0.00",1,0,0,"null",44,"4","Curveball",2,5,5,2,5,2,5,2,"Standard","Standard"
"SL","2015-07-26","79.7","-0.3020","5.5942","Tim Hudson",218596,608665,"strikeout","called_strike",,,,,1,"Tim Hudson called out on strikes.  ","R","R","R","SF","OAK","S",2,"null",2,2,2015,"0.61871666666666666667","-0.12823333333333333333","-0.5550","2.8930",452254,474832,543063,2,1,"Bot","null","null",,,519390,,"150726_132941","-1.9060","-115.9280","1.4670","7.3600","20.6650","-35.2280","3.3200","1.5700","null","null","null","79.5730","2311","6.1740",415124,608665,519390,477195,519299,543434,543760,450314,542993,502210,"54.3249","null","null","0.00",1,0,0,"null",13,"5","Slider",3,0,3,0,0,3,3,0,"Standard","Standard"
"FT","2015-07-12","95.0","-0.2455","5.6728","Torii Hunter",116338,456379,"strikeout","called_strike",,,,,12,"Torii Hunter called out on strikes.  ","R","R","R","MIN","DET","S",2,"null",2,2,2015,"-1.03319166666666666667","1.17610000000000000000","0.9080","2.8770","null","null","null",2,6,"Bot","null","null",,,488671,,"150712_151542","5.0640","-138.1610","-3.8850","-12.4970","31.9630","-18.9920","3.2900","1.4400","null","null","null","93.0710","2350","5.4050",414978,456379,488671,571868,435079,592206,578428,493316,543238,502110,"55.0946","null","null","0.00",1,0,0,"null",50,"5","2-Seam Fastball",7,1,7,1,1,7,7,1,"Standard","Standard"
"CU","2015-06-26","73.0","1.1247","5.9718","Carlos Santana",467793,612672,"strikeout","called_strike",,,,,4,"Carlos Santana called out on strikes.  ","R","R","L","BAL","CLE","S",2,"null",1,2,2015,"-0.43338333333333333333","-0.82340000000000000000","-0.3670","2.8780","null",488726,430605,2,5,"Top","null","null",,,543376,,"150626_203150","-2.5590","-106.2420","2.7700","-2.5190","16.5730","-40.3410","3.5700","1.5900","null","null","null","73.2090","2291","6.0440",414757,612672,543376,476633,475247,592518,429666,501983,518953,448801,"54.4577","null","null","0.00",1,0,0,"null",38,"4","Curveball",1,2,2,1,2,1,2,1,"Standard","Standard"
"FC","2015-09-14","91.7","1.2247","6.3262","Joey Votto",458015,592612,"strikeout","called_strike",,,,,1,"Joey Votto called out on strikes.  ","R","L","L","SF","CIN","S",2,"null",2,2,2015,"0.03004166666666666667","0.29460000000000000000","-0.3500","2.8800","null","null","null",2,7,"Top","null","null",,,457763,,"150914_212452","-4.1200","-133.4400","-2.9800","2.0800","28.1200","-30.9000","3.4200","1.5500","null","null","null","90.7880","2314","5.7540",415795,592612,457763,474832,605509,622110,501303,457477,434636,407781,"54.7458","null","null","0.00",1,0,0,"null",56,"5","Cutter",4,3,3,4,3,4,3,4,"Standard","Standard"
