"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"SL","2018-04-05","84.2","2.2032","6.2122","Tommy Pham",502054,592662,"strikeout","swinging_strike_blocked",,,,,13,"Tommy Pham strikes out swinging.  ","R","R","L","STL","ARI","S",2,"null",1,2,2018,"-0.1803","0.5150","-0.8103","0.5688","null","null","null",1,1,"Bot","null","null",,,488671,,"180405_233238","-6.6144","-122.2599","-7.6638","-0.4570","24.7394","-25.7216","3.0936","1.2754","null","null","null","83.8160","2170","6.2150",529497,592662,488671,502671,572008,518614,606466,444482,572041,502481,"54.2839","null","null","0.00",1,0,0,"null",6,"4","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"KC","2018-09-29","83.1","2.4321","6.2915","Jurickson Profar",595777,572020,"strikeout","swinging_strike_blocked",,,,,13,"Jurickson Profar strikes out swinging.  ","R","R","L","SEA","TEX","S",2,"null",0,2,2018,"0.1003","-0.1321","-1.0466","0.5693","null","null","null",0,1,"Top","null","null",,,572287,,"180930_011139","-8.2162","-120.7612","-6.4517","2.4606","21.4861","-32.5224","3.1584","1.5186","null","null","null","83.8730","1687","6.6790",531820,572020,572287,596129,429664,572122,516416,452655,543829,571745,"53.8212","null","null","0.00",1,0,0,"null",1,"3","Knuckle Curve",0,0,0,0,0,0,0,0,"Standard","Standard"
"CU","2018-05-15","82.9","-1.4543","5.9033","Carlos Gonzalez",471865,543475,"strikeout","swinging_strike_blocked",,,,,14,"Carlos Gonzalez strikes out swinging.  ","R","L","R","SD","COL","S",2,"null",2,2,2018,"0.2421","-1.3625","0.1778","0.5729","null","null","null",0,5,"Top","null","null",,,607257,,"180515_204242","3.2786","-120.5385","-2.7738","1.4913","31.2186","-44.8771","3.4072","1.4877","null","null","null","82.5470","2154","6.8680",530028,543475,607257,543333,517369,570799,520471,614173,608671,614177,"53.6292","null","null","0.00",1,0,0,"null",30,"5","Curveball",2,0,0,2,0,2,0,2,"Infield shift","Standard"
"SL","2018-09-04","81.7","-1.1945","5.3513","Gerardo Parra",467827,606625,"strikeout","swinging_strike_blocked",,,,,14,"Gerardo Parra strikes out swinging.  ","R","L","R","COL","SF","S",2,"null",3,2,2018,"1.0010","-0.2401","1.3172","0.5709","null","null","null",0,7,"Bot","null","null",,,460026,,"180905_025015","3.7368","-118.9165","-3.7462","8.7093","21.8576","-33.9645","3.2398","1.4554","null","null","null","81.3740","2435","5.9630",531489,606625,460026,474832,605412,446334,543063,596103,491676,453923,"54.5388","null","null","0.00",1,0,0,"null",55,"9","Slider",1,2,1,2,2,1,1,2,"Standard","Strategic"
"CU","2018-09-24","80.4","-1.3693","6.2388","Adeiny Hechavarria",588751,621289,"strikeout","swinging_strike_blocked",,,,,14,"Adeiny Hechavarria strikes out swinging, catcher Adam Moore to first baseman Jake Bauers.  ","R","R","R","TB","NYY","S",2,"null",1,2,2018,"0.8458","-1.4329","0.2887","0.5667","null","null","null",0,9,"Top","null","null",,,446192,,"180925_015817","2.0891","-116.7425","-3.0850","6.8577","25.8220","-44.2182","3.3710","1.5350","null","null","null","78.0110","2740","5.1180",531749,621289,446192,641343,664040,622110,621563,502054,605480,640457,"55.3804","null","null","0.00",1,0,0,"null",67,"4","Curveball",1,4,4,1,4,1,4,1,"Standard","Standard"
"SL","2018-07-11","74.2","-2.7234","5.1352","James McCann",543510,489265,"strikeout","swinging_strike_blocked",,,,,14,"James McCann strikes out swinging.  ","R","R","R","TB","DET","S",2,"null",0,2,2018,"2.1158","-0.1923","0.2079","0.5687","null","null","null",1,9,"Top","null","null",,,491696,,"180711_184922","2.3007","-107.9372","-1.5793","15.6328","23.4367","-33.5756","3.3721","1.4326","null","null","null","73.2790","2991","6.1830",530790,489265,491696,641343,621563,622110,642715,605480,595281,460576,"54.3149","null","null","0.00",1,0,0,"null",71,"3","Slider",4,2,2,4,2,4,2,4,"Strategic","Standard"
"CH","2018-08-13","83.0","1.1444","6.4019","Niko Goodrum",592348,501593,"strikeout","swinging_strike_blocked",,,,,14,"Niko Goodrum strikes out swinging, catcher Omar Narvaez to first baseman Jose Abreu.  ","R","R","L","DET","CWS","S",2,"null",1,2,2018,"0.9335","0.5414","1.5078","0.5680","null","null","null",1,7,"Bot","null","null",,,553882,,"180814_015807","-0.9606","-120.7136","-7.9262","9.2456","21.1911","-25.7280","3.4900","1.6010","null","null","null","82.8400","2179","5.9920",531187,501593,553882,547989,660162,570560,641313,594953,641553,541645,"54.5066","null","null","0.00",1,0,0,"null",64,"4","Changeup",6,4,6,4,4,6,6,4,"Standard","Standard"
"CH","2018-03-31","79.3","0.9583","5.4704","Trey Mancini",641820,622382,"strikeout","swinging_strike_blocked",,,,,14,"Trey Mancini strikes out swinging.  ","R","R","L","BAL","MIN","S",2,"null",2,2,2018,"1.0678","0.5832","0.3772","0.5689","null","null","null",0,9,"Bot","null","null",,,488771,,"180401_014933","-3.2032","-115.3074","-4.9776","9.9703","20.9774","-26.3742","3.5841","1.4439","null","null","null","78.7400","1353","5.8910",529438,622382,488771,408045,572821,593934,501303,592696,621439,596146,"54.6097","null","null","0.00",1,0,0,"null",70,"5","Changeup",0,6,0,6,6,0,0,6,"Standard","Strategic"
"SL","2018-08-08","82.1","2.3708","6.1821","Scott Kingery",664068,571578,"strikeout","swinging_strike_blocked",,,,,13,"Scott Kingery strikes out swinging, catcher Alex Avila to first baseman Paul Goldschmidt.  ","R","R","L","ARI","PHI","S",2,"null",0,2,2018,"-0.1830","-0.1145","-0.4546","0.5732","null","null","null",0,6,"Top","null","null",,,488671,,"180808_212408","-5.9693","-119.2193","-5.7874","-0.4612","24.6807","-32.3042","3.3010","1.5040","null","null","null","80.8210","2501","5.7090",531128,571578,488671,502671,518614,500871,606466,444482,572041,445055,"54.7932","null","null","0.00",1,0,0,"null",39,"3","Slider",4,0,0,4,0,4,0,4,"Standard","Standard"
"CU","2018-04-04","73.2","-1.0264","6.1980","Gregory Polanco",570256,543606,"strikeout","swinging_strike_blocked",,,,,14,"Gregory Polanco strikes out swinging.  ","R","L","R","PIT","MIN","S",2,"null",1,2,2018,"0.2553","-0.9386","0.0277","0.5741","null",543281,"null",0,1,"Bot","null","null",,,488771,,"180404_221621","1.6653","-106.3163","-2.3371","1.5333","19.7190","-38.8172","3.7461","1.6653","null","null","null","71.2640","2270","5.0790",529490,543606,488771,489149,572821,593934,500871,592696,621439,596146,"55.4189","null","null","0.00",1,0,0,"null",5,"4","Curveball",0,0,0,0,0,0,0,0,"Strategic","Standard"
"SL","2018-08-18","89.3","-2.7754","5.5538","Richard Urena",620446,622663,"strikeout","swinging_strike_blocked",,,,,14,"Richard Urena strikes out swinging, catcher Austin Romine to first baseman Greg Bird.  ","R","L","R","NYY","TOR","S",2,"null",0,2,2018,"0.7918","-0.0248","1.2475","0.5663","null","null","null",0,3,"Top","null","null",,,519222,,"180818_181236","8.2167","-129.7710","-6.1674","7.1521","27.3130","-31.3794","3.0166","1.3756","null","null","null","88.9500","2772","6.1580",531263,622663,519222,595885,650402,609280,544369,458731,543305,435522,"54.3403","null","null","0.00",1,0,0,"null",19,"3","Slider",3,0,0,3,0,3,0,3,"Standard","Standard"
"CU","2018-08-22","86.2","-1.8416","6.3933","Ozzie Albies",645277,605309,"strikeout","swinging_strike_blocked",,,,,13,"Ozzie Albies strikes out swinging, catcher Francisco Cervelli to first baseman Josh Bell.  ","R","L","R","PIT","ATL","S",2,"null",2,2,2018,"0.1645","-0.2071","-0.3495","0.5674","null","null","null",1,7,"Top","null","null",,,465041,,"180823_004839","3.1932","-125.3244","-7.1423","1.0704","25.1182","-33.1290","3.2600","1.4810","null","null","null","85.6350","2369","5.9550",531303,605309,465041,605137,624428,592567,588751,572816,516782,570256,"54.5446","null","null","0.00",1,0,0,"null",43,"5","Curveball",1,1,1,1,1,1,1,1,"Infield shift","Standard"
"CU","2018-08-18","79.7","3.1926","5.4811","Joey Gallo",608336,571760,"strikeout","swinging_strike_blocked",,,,,13,"Joey Gallo strikes out swinging.  ","R","L","L","TEX","LAA","S",2,"null",0,2,2018,"-0.2380","-0.4653","-0.5744","0.5743","null","null","null",1,5,"Bot","null","null",,,425784,,"180819_041240","-7.6879","-115.7001","-3.1253","-0.6522","21.2792","-35.9010","3.5750","1.6810","null","null","null","78.2060","2386","5.3350",531256,571760,425784,527043,664058,621493,592743,457708,458913,594777,"55.1641","null","null","0.00",1,0,0,"null",48,"3","Curveball",6,6,6,6,6,6,6,6,"Standard","Standard"
"SL","2018-08-29","86.7","-2.0451","6.1063","Scott Kingery",664068,622772,"strikeout","swinging_strike_blocked",,,,,14,"Scott Kingery strikes out swinging.  ","R","R","R","PHI","WSH","S",2,"null",2,2,2018,"0.0465","-0.5584","0.7967","0.5681","null","null","null",0,6,"Bot","null","null",,,446308,,"180830_012936","6.7494","-126.0606","-5.9156","-0.8657","25.5622","-37.2053","3.3010","1.5262","null","null","null","87.3820","2311","6.7620",531407,622772,446308,475582,594694,543685,607208,665742,572191,594809,"53.7412","null","null","0.00",1,0,0,"null",55,"8","Slider",6,6,6,6,6,6,6,6,"Standard","Standard"
"SL","2018-08-24","84.5","-1.3848","5.7237","Paul DeJong",657557,623184,"strikeout","swinging_strike_blocked",,,,,14,"Paul DeJong strikes out swinging.  ","R","R","R","COL","STL","S",2,"null",1,2,2018,"0.4982","-0.3509","0.1962","0.5735","null","null","null",1,7,"Top","null","null",,,547172,,"180825_031445","2.6941","-123.0905","-4.9982","4.5539","22.4377","-35.0261","3.5043","1.6607","null","null","null","84.5380","2767","6.0760",531339,623184,547172,435622,641857,571448,596115,621311,453568,471865,"54.4260","null","null","0.00",1,0,0,"null",63,"4","Slider",5,7,7,5,7,5,7,5,"Standard","Standard"
"CU","2018-06-01","83.0","-1.0582","5.7049","Chance Sisco",642082,543243,"strikeout","swinging_strike_blocked",,,,,14,"Chance Sisco strikes out swinging, catcher Austin Romine to first baseman Greg Bird.  ","R","L","R","BAL","NYY","S",2,"null",1,2,2018,"1.5456","-0.9437","0.2216","0.5704","null","null","null",1,5,"Bot","null","null",,,519222,,"180602_004139","-0.0728","-120.7304","-3.3539","14.8765","26.2061","-40.7718","3.5488","1.7741","null","null","null","82.3220","2883","6.1190",530262,543243,519222,595885,650402,435522,544369,458731,543305,592450,"54.3815","null","null","0.00",1,0,0,"null",39,"5","Curveball",1,2,1,2,2,1,1,2,"Infield shift","Standard"
"CU","2018-06-20","79.3","-1.9810","5.5066","Willy Adames",642715,450203,"strikeout","swinging_strike_blocked",,,,,13,"Willy Adames strikes out swinging.  ","R","R","R","HOU","TB","S",2,"null",2,2,2018,"1.4100","-1.1413","-0.2155","0.5749","null","null","null",1,6,"Top","null","null",,,435263,,"180621_014528","1.2435","-115.3347","-1.7362","11.9480","26.0574","-41.9629","3.5105","1.2890","null","null","null","78.1500","2901","6.0020",530516,450203,435263,493329,514888,608324,621043,643393,543807,502210,"54.5008","null","null","0.00",1,0,0,"null",42,"6","Curveball",1,1,1,1,1,1,1,1,"Standard","Standard"
"CU","2018-09-25","74.8","-1.5271","5.8263","James McCann",543510,640464,"strikeout","swinging_strike_blocked",,,,,14,"James McCann strikes out swinging.  ","R","R","R","MIN","DET","S",2,"null",0,2,2018,"1.3766","-0.8174","0.8603","0.5680","null","null","null",0,7,"Top","null","null",,,553902,,"180926_015903","2.5011","-108.7611","-2.1178","10.2449","21.5836","-38.3864","3.4393","1.6251","null","null","null","74.1580","2777","6.1540",531758,640464,553902,408045,523253,501303,593871,543257,595909,596146,"54.3452","null","null","0.00",1,0,0,"null",48,"3","Curveball",1,0,0,1,0,1,0,1,"Infield shift","Standard"
"SL","2018-04-20","81.7","1.9096","5.8641","Franchy Cordero",614173,605177,"strikeout","swinging_strike_blocked",,,,,13,"Franchy Cordero strikes out swinging, catcher Alex Avila to first baseman Paul Goldschmidt.  ","R","L","L","ARI","SD","S",2,"null",2,2,2018,"-0.2033","-0.1578","-0.6150","0.5742","null","null","null",0,7,"Top","null","null",,,488671,,"180421_032151","-5.2721","-118.7888","-4.9969","-0.8831","23.0212","-32.9148","3.5877","1.5966","null","null","null","81.2830","2361","6.0810",529701,605177,488671,502671,606466,571918,605113,518614,502481,444482,"54.4215","null","null","0.00",1,0,0,"null",42,"5","Slider",0,1,1,0,1,0,1,0,"Standard","Standard"
"SI","2018-07-14","96.1","0.8226","6.4781","Ryan Rua",607387,502154,"strikeout","swinging_strike_blocked",,,,,14,"Ryan Rua strikes out swinging.  ","R","R","L","BAL","TEX","S",2,"null",2,2,2018,"1.1135","0.3661","1.1185","0.5653","null","null","null",1,9,"Top","null","null",,,543376,,"180715_015702","-1.6773","-139.5637","-10.8075","14.7542","29.1851","-25.3983","3.4754","1.4255","null","null","null","95.5300","2001","5.9120",530838,502154,543376,448801,570731,542921,592518,607054,430945,572073,"54.5883","null","null","0.00",1,0,0,"null",63,"5","Sinker",1,0,0,1,0,1,0,1,"Standard","Standard"
"SL","2018-06-15","82.5","2.0318","6.0382","Chris Taylor",621035,502706,"strikeout","swinging_strike_blocked",,,,,14,"Chris Taylor strikes out swinging.  ","R","R","L","LAD","SF","S",2,"null",1,2,2018,"0.1477","0.4674","0.3197","0.5654","null","null","null",0,5,"Bot","null","null",,,460026,,"180616_033855","-4.0980","-119.6666","-6.5716","2.2687","26.4153","-26.7034","3.3844","1.4459","null","null","null","80.6150","2243","5.5060",530447,502706,460026,467055,605412,593700,543063,607776,457706,457705,"54.9933","null","null","0.00",1,0,0,"null",36,"4","Slider",3,0,3,0,0,3,3,0,"Standard","Standard"
"SL","2018-08-19","86.3","-2.1237","5.8295","Yuli Gurriel",493329,641941,"strikeout","swinging_strike_blocked",,,,,14,"Yuli Gurriel strikes out swinging.  ","R","R","R","OAK","HOU","S",2,"null",1,2,2018,"0.3420","0.0243","1.1729","0.5677","null","null","null",1,7,"Top","null","null",,,518960,,"180819_223534","7.1960","-125.6304","-6.4581","2.3933","22.7052","-30.9202","3.3710","1.5350","null","null","null","87.3530","null","6.6910",531269,641941,518960,621566,476704,656305,543760,605361,592192,572039,"53.8076","null","null","0.00",1,0,0,"null",56,"4","Slider",4,8,8,4,8,4,8,4,"Standard","Standard"
"SL","2018-09-15","84.0","2.8408","5.7270","Ian Happ",664023,642003,"strikeout","swinging_strike_blocked",,,,,14,"Ian Happ strikes out swinging.  ","R","R","L","CHC","CIN","S",2,"null",2,2,2018,"-0.1498","-0.3352","0.0719","0.5721","null","null","null",0,3,"Bot","null","null",,,571466,,"180915_205657","-6.1000","-122.1187","-4.8759","-0.3294","23.3205","-34.8014","3.3710","1.5350","null","null","null","83.8880","1953","6.1970",531621,642003,571466,458015,599096,553993,606299,640447,571740,641525,"54.3000","null","null","0.00",1,0,0,"null",19,"5","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"CU","2018-07-22","76.4","3.2771","5.9420","Yuli Gurriel",493329,571760,"strikeout","swinging_strike_blocked",,,,,13,"Yuli Gurriel strikes out swinging.  ","R","R","L","LAA","HOU","S",2,"null",2,2,2018,"-0.7250","-0.4169","-0.9054","0.5683","null","null","null",0,2,"Top","null","null",,,593993,,"180722_202810","-7.3624","-110.7474","-3.4162","-4.3269","20.4843","-35.1054","3.3830","1.5819","null","null","null","74.3230","2378","5.0440",530894,571760,593993,472528,435079,664058,592743,457708,545361,594777,"55.4561","null","null","0.00",1,0,0,"null",8,"6","Curveball",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2018-09-16","86.1","-1.6609","6.0963","Gregorio Petit",463610,503449,"strikeout","swinging_strike_blocked",,,,,14,"Gregorio Petit strikes out swinging, catcher Meibrys Viloria to first baseman Ryan O'Hearn.  ","R","R","R","KC","MIN","S",2,"null",0,2,2018,"0.1303","0.0151","0.4411","0.5733","null",501303,"null",0,9,"Top","null","null",,,650619,,"180916_212048","4.6312","-125.1229","-6.7876","0.4563","23.3501","-31.0090","3.1829","1.5004","null","null","null","84.5190","2205","5.1620",531641,503449,650619,656811,593160,444876,609275,460086,571718,594011,"55.3370","null","null","0.00",1,0,0,"null",76,"3","Slider",5,8,8,5,8,5,8,5,"Standard","Standard"
"CU","2018-06-22","76.7","-1.5918","6.1886","Elvis Andrus",462101,279571,"strikeout","swinging_strike_blocked",,,,,14,"Elvis Andrus strikes out swinging.  ","R","R","R","MIN","TEX","S",2,"null",1,2,2018,"0.8605","-0.6905","0.8219","0.5795",592261,425783,"null",1,9,"Top","null","null",,,641598,,"180623_025743","3.5573","-111.7398","-3.6509","6.6130","19.5613","-37.5467","3.0848","1.2561","null","null","null","77.0380","2526","6.4040",530541,279571,641598,408045,572821,500871,501303,592696,596146,600301,"54.0957","null","null","0.00",1,0,0,"null",65,"4","Curveball",1,5,5,1,5,1,5,1,"Strategic","Standard"
"KC","2018-07-02","77.9","-2.7767","5.8000","Billy Hamilton",571740,448306,"strikeout","swinging_strike_blocked",,,,,14,"Billy Hamilton strikes out swinging, catcher Omar Narvaez to first baseman Jose Abreu.  ","R","L","R","CIN","CWS","S",2,"null",1,2,2018,"0.5986","-0.4946","0.5630","0.5835","null","null","null",0,5,"Bot","null","null",,,553882,,"180703_003017","6.0966","-113.3792","-3.3702","4.0031","21.8924","-36.0176","3.2989","1.3799","null","null","null","78.1450","2555","6.5790",530670,448306,553882,547989,660162,570560,641313,594953,641553,541645,"53.9212","null","null","0.00",1,0,0,"null",38,"4","Knuckle Curve",1,0,1,0,0,1,1,0,"Strategic","Standard"
"SI","2018-05-07","92.5","-2.7385","5.5624","Todd Frazier",453943,453172,"strikeout","swinging_strike_blocked",,,,,13,"Todd Frazier strikes out swinging.  ","R","R","R","CIN","NYM","S",2,"null",1,2,2018,"-1.0668","-0.3406","-0.2578","0.5814","null","null","null",0,7,"Top","null","null",,,571466,,"180508_011805","8.6537","-134.4340","-6.1491","-14.7979","28.4808","-35.2196","3.2480","1.3179","null","null","null","92.6120","1604","6.3740",529930,453172,571466,458015,571697,553993,606299,594807,571740,608385,"54.1259","null","null","0.00",1,0,0,"null",59,"4","Sinker",5,7,7,5,7,5,7,5,"Infield shift","Standard"
"CU","2018-05-06","80.7","-1.9212","5.9125","Brian Anderson",605119,456696,"strikeout","swinging_strike_blocked",,,,,14,"Brian Anderson strikes out swinging.  ","R","R","R","CIN","MIA","S",2,"null",3,2,2018,"1.0851","-0.0037","0.4646","0.5844","null","null","null",0,5,"Top","null","null",,,571466,,"180506_225129","3.2521","-117.3413","-5.1165","9.1929","22.9172","-31.4562","3.6981","1.4219","null","null","null","79.9040","2167","5.8550",529920,456696,571466,458015,571697,553993,606299,608385,571740,594988,"54.6450","null","null","0.00",1,0,0,"null",41,"8","Curveball",2,5,5,2,5,2,5,2,"Standard","Standard"
"CU","2018-06-09","75.8","2.1346","5.8564","Nick Hundley",460026,461829,"strikeout","swinging_strike_blocked",,,,,13,"Nick Hundley strikes out swinging.  ","R","R","L","WSH","SF","S",2,"null",1,2,2018,"-1.0598","-1.4236","-0.2731","0.5809","null","null","null",0,2,"Top","null","null",,,571851,,"180609_163205","-3.1454","-110.2358","-1.3765","-7.7170","21.6203","-43.3813","3.2802","1.3214","null","null","null","74.4100","2740","5.5250",530370,461829,571851,571431,594694,543685,607208,665742,547180,594809,"54.9745","null","null","0.00",1,0,0,"null",12,"4","Curveball",1,0,0,1,0,1,0,1,"Standard","Standard"
"CU","2018-05-13","80.4","-1.0711","7.0466","Mitch Garver",641598,462382,"strikeout","swinging_strike_blocked",,,,,14,"Mitch Garver strikes out swinging.  ","R","R","R","LAA","MIN","S",2,"null",1,2,2018,"0.3276","-0.6945","0.9578","0.5848","null","null","null",0,9,"Top","null","null",,,455117,,"180513_231635","3.8433","-116.7807","-6.1869","2.1109","24.4051","-37.3293","3.5916","1.3615","null","null","null","79.1550","2220","5.7720",530008,462382,455117,472528,435079,446359,592743,457708,545361,455759,"54.7273","null","null","0.00",1,0,0,"null",66,"5","Curveball",1,1,1,1,1,1,1,1,"Standard","Standard"
"CU","2018-08-28","81.0","-2.8435","6.3462","Paul DeJong",657557,467100,"strikeout","swinging_strike_blocked",,,,,14,"Paul DeJong strikes out swinging.  ","R","R","R","STL","PIT","S",2,"null",0,2,2018,"0.1748","-0.7746","0.5292","0.5820","null","null","null",0,4,"Bot","null","null",,,465041,,"180829_011749","7.1407","-117.6643","-4.7250","0.2483","22.2820","-38.6061","3.4799","1.6357","null","null","null","80.3450","2362","5.9300",531389,467100,465041,605137,624428,592567,588751,572816,516782,570256,"54.5686","null","null","0.00",1,0,0,"null",26,"3","Curveball",4,0,4,0,0,4,4,0,"Standard","Standard"
"CU","2018-09-08","81.2","-2.7134","6.2389","Magneuris Sierra",642423,467100,"strikeout","swinging_strike_blocked",,,,,14,"Magneuris Sierra strikes out swinging, catcher Jacob Stallings to first baseman Josh Bell.  ","R","L","R","PIT","MIA","S",2,"null",2,2,2018,"-0.1336","-0.6270","0.3465","0.5809","null","null","null",0,3,"Top","null","null",,,607732,,"180908_174616","6.9549","-117.8540","-4.7528","-2.5659","23.1407","-37.1489","3.3168","1.6230","null","null","null","79.5550","2247","5.3670",531533,467100,607732,605137,624428,591741,621028,656669,516782,622569,"55.1325","null","null","0.00",1,0,0,"null",17,"5","Curveball",1,0,0,1,0,1,0,1,"Standard","Standard"
"SL","2018-08-12","82.3","-1.2965","5.5084","Avisail Garcia",541645,471911,"strikeout","swinging_strike_blocked",,,,,14,"Avisail Garcia strikes out swinging.  ","R","R","R","CWS","CLE","S",2,"null",1,2,2018,"0.5147","-0.3872","1.0367","0.5807","null","null","null",0,7,"Bot","null","null",,,543228,,"180812_204239","4.2924","-119.7958","-3.9059","4.0962","23.0203","-35.3501","3.5069","1.6170","null","null","null","82.1280","2706","6.1450",531174,471911,543228,475174,543401,570481,596019,488726,656185,446386,"54.3543","null","null","0.00",1,0,0,"null",58,"4","Slider",1,7,1,7,7,1,1,7,"Standard","Standard"
"FC","2018-07-08","92.0","-1.8147","6.0494","DJ LeMahieu",518934,517008,"strikeout","swinging_strike_blocked",,,,,14,"DJ LeMahieu strikes out swinging.  ","R","R","R","SEA","COL","S",2,"null",2,2,2018,"0.0478","0.4249","0.7624","0.5830","null","null","null",1,8,"Top","null","null",,,571679,,"180708_221822","6.3870","-133.6170","-8.8536","-0.7977","28.5247","-25.4818","3.5868","1.6280","null","null","null","91.3980","2051","6.0120",530751,517008,571679,592387,543829,572122,516416,452655,628338,571745,"54.4877","null","null","0.00",1,0,0,"null",60,"5","Cutter",6,4,4,6,4,6,4,6,"Standard","Standard"
"SI","2018-06-30","92.5","2.2900","5.5888","Dereck Rodriguez",605446,519008,"strikeout","swinging_strike_blocked",,,,,13,"Dereck Rodriguez strikes out swinging.  ","R","R","L","ARI","SF","S",2,"null",1,2,2018,"1.7963","0.1559","-0.3282","0.5757","null","null","null",1,6,"Top","null","null",,,571974,,"180701_034913","-10.2020","-133.9122","-7.0212","23.1267","32.1248","-28.9926","3.5328","1.3013","null","null","null","90.0160","2054","5.3100",530651,519008,571974,502671,518614,571875,606466,444482,502481,445055,"55.1924","null","null","0.00",1,0,0,"null",46,"4","Sinker",0,6,6,0,6,0,6,0,"Standard","Standard"
"FC","2018-06-01","89.4","-2.2093","5.3939","Amed Rosario",642708,543022,"strikeout","swinging_strike_blocked",,,,,14,"Amed Rosario strikes out swinging.  ","R","R","R","NYM","CHC","S",2,"null",0,2,2018,"0.3648","0.4292","1.9218","0.5764","null","null","null",1,5,"Bot","null","null",,,460269,,"180602_004220","9.2956","-129.6921","-6.6234","2.1011","26.8488","-26.3130","3.2204","1.3431","null","null","null","88.2010","2799","5.6870",530256,543022,460269,519203,595879,592178,608365,450314,546991,518792,"54.8125","null","null","0.00",1,0,0,"null",38,"4","Cutter",2,0,2,0,0,2,2,0,"Standard","Standard"
"CH","2018-05-07","88.1","-2.5019","5.5293","Robinson Chirinos",455139,571656,"strikeout","swinging_strike_blocked",,,,,13,"Robinson Chirinos strikes out swinging, catcher James McCann to first baseman John Hicks.  ","R","R","R","TEX","DET","S",2,"null",1,2,2018,"-1.2490","-0.1968","-0.7028","0.5788","null","null","null",0,7,"Bot","null","null",,,543510,,"180508_022806","6.9059","-128.0374","-5.5049","-15.0338","25.3692","-33.4543","2.9022","1.2147","null","null","null","87.8630","1664","6.1190",529926,571656,543510,543308,553988,600869,578428,592444,547982,592206,"54.3796","null","null","0.00",1,0,0,"null",62,"5","Changeup",5,6,5,6,6,5,5,6,"Strategic","Standard"
"CU","2018-07-20","83.3","-2.1292","6.1049","Billy Hamilton",571740,592791,"strikeout","swinging_strike_blocked",,,,,14,"Billy Hamilton strikes out swinging, catcher Elias Diaz to first baseman Josh Bell.  ","R","L","R","CIN","PIT","S",2,"null",0,2,2018,"0.7965","-0.9424","1.3259","0.5843","null","null","null",0,3,"Bot","null","null",,,553869,,"180721_025841","6.3559","-121.0292","-4.3111","6.4200","25.2072","-40.6758","3.3013","1.4630","null","null","null","82.7960","860","6.1910",530869,592791,553869,605137,446481,592567,474568,572816,516782,570256,"54.3091","null","null","0.00",1,0,0,"null",22,"3","Curveball",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2018-07-01","91.6","1.7107","6.7025","Josh Reddick",502210,605483,"strikeout","swinging_strike_blocked",,,,,13,"Josh Reddick strikes out swinging.  ","R","L","L","TB","HOU","S",2,"null",2,2,2018,"-0.2788","0.5130","-0.9327","0.5766","null","null","null",1,2,"Top","null","null",,,491696,,"180701_173144","-6.0797","-133.0295","-10.7489","-2.1404","26.3123","-24.0885","3.2902","1.6901","null","null","null","92.0210","2500","6.4740",530659,605483,491696,641343,621002,622110,642715,621563,605480,608654,"54.0239","null","null","0.00",1,0,0,"null",9,"7","Slider",0,0,0,0,0,0,0,0,"Strategic","Standard"
"KC","2018-09-11","73.7","-2.9570","5.8075","Giancarlo Stanton",519317,608648,"strikeout","swinging_strike_blocked",,,,,14,"Giancarlo Stanton strikes out swinging.  ","R","R","R","MIN","NYY","S",2,"null",1,2,2018,"1.3146","-1.2523","0.7378","0.5752","null","null","null",0,2,"Top","null","null",,,553902,,"180912_003223","5.2126","-107.0908","-1.0620","8.8707","21.0908","-41.6565","3.8605","1.8740","null","null","null","72.8320","2482","6.0320",531575,608648,553902,408045,523253,501303,593871,543257,595909,596146,"54.4674","null","null","0.00",1,0,0,"null",7,"4","Knuckle Curve",0,0,0,0,0,0,0,0,"Infield shift","Standard"
