"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"KC","2018-09-08","83.5","-3.0602","5.5537","Dee Gordon",543829,502085,"strikeout","swinging_strike_blocked",,,,,14,"Dee Gordon strikes out swinging, catcher Austin Romine to first baseman Luke Voit.  ","R","L","R","SEA","NYY","S",2,"null",1,2,2018,"0.8681","-1.1242","0.1686","-0.1621","null","null","null",2,8,"Bot","null","null",,,519222,,"180909_032800","5.7085","-121.3504","-4.4262","7.1966","26.2224","-42.3868","3.3476","1.5607","null","null","null","82.7320","2735","6.0860",531534,502085,519222,572228,650402,609280,588751,458731,543305,457705,"54.4143","null","null","0.00",1,0,0,"null",59,"4","Knuckle Curve",2,3,2,3,3,2,2,3,"Standard","Strategic"
"SL","2018-08-03","84.5","1.2062","6.4457","JaCoby Jones",592444,474463,"strikeout","swinging_strike_blocked",,,,,13,"JaCoby Jones strikes out swinging, catcher Jonathan Lucroy to first baseman Matt Olson.  ","R","R","L","OAK","DET","S",2,"null",2,2,2018,"0.1249","-0.8670","-0.4013","-0.1491","null","null","null",2,3,"Top","null","null",,,518960,,"180804_024548","-3.9529","-122.8005","-7.2058","2.0525","25.2499","-39.5453","3.4670","1.5890","null","null","null","83.6460","2463","5.8840",531054,474463,518960,621566,476704,656305,543760,592192,657656,572039,"54.6146","null","null","0.00",1,0,0,"null",16,"5","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2018-09-01","80.0","3.1871","5.9151","Amed Rosario",642708,502706,"strikeout","swinging_strike_blocked",,,,,13,"Amed Rosario strikes out swinging, catcher Nick Hundley to first baseman Brandon Belt.  ","R","R","L","SF","NYM","S",2,"null",2,2,2018,"0.1916","0.5299","-0.9977","-0.1381",621512,"null","null",2,5,"Top","null","null",,,460026,,"180901_211447","-9.5211","-116.0444","-7.5994","3.3188","19.3667","-26.3244","3.4700","1.5900","null","null","null","79.8280","2269","6.1020",531442,502706,460026,474832,605412,446334,593700,452254,491676,596103,"54.3955","null","null","0.00",1,0,0,"null",34,"5","Slider",1,1,1,1,1,1,1,1,"Standard","Standard"
"CU","2018-07-27","82.3","-1.4725","6.0974","Robinson Chirinos",455139,501789,"strikeout","swinging_strike_blocked",,,,,14,"Robinson Chirinos strikes out swinging.  ","R","R","R","HOU","TEX","S",2,"null",1,2,2018,"0.9221","-1.3721","0.7071","-0.1394","null","null","null",2,7,"Top","null","null",,,545358,,"180728_022150","3.1504","-119.4705","-4.7748","7.7447","28.3193","-43.9810","3.4110","1.5650","null","null","null","80.5010","2768","5.7240",530968,501789,545358,493329,503556,605204,608324,643393,543807,502210,"54.7787","null","null","0.00",1,0,0,"null",55,"4","Curveball",0,5,5,0,5,0,5,0,"Standard","Standard"
"KC","2018-07-20","80.5","-1.3583","5.7908","Ronald Guzman",608597,545333,"strikeout","swinging_strike_blocked",,,,,14,"Ronald Guzman strikes out swinging.  ","R","L","R","TEX","CLE","S",2,"null",0,2,2018,"0.9981","-1.6437","0.5261","-0.1397",134181,"null",596059,2,1,"Bot","null","null",,,547379,,"180721_002658","2.3059","-116.9741","-3.2854","8.2716","25.7882","-46.2123","3.4667","1.6767","null","null","null","78.6790","2840","5.4760",530862,545333,547379,429665,543401,608070,596019,488726,434658,446386,"55.0231","null","null","0.00",1,0,0,"null",9,"3","Knuckle Curve",1,0,1,0,0,1,1,0,"Standard","Standard"
"SL","2018-08-31","84.7","-1.9420","5.9757","Trey Mancini",641820,641745,"strikeout","swinging_strike_blocked",,,,,13,"Trey Mancini strikes out swinging.  ","R","R","R","KC","BAL","S",2,"null",0,2,2018,"0.4539","-0.2434","-0.2727","-0.1449","null","null","null",2,8,"Top","null","null",,,595956,,"180901_023231","2.9774","-123.1707","-7.4764","4.0644","20.0932","-33.6052","3.5500","1.6300","null","null","null","84.1100","2444","5.5430",531418,641745,595956,656811,593160,641531,609275,460086,571718,621433,"54.9566","null","null","0.00",1,0,0,"null",66,"4","Slider",6,2,2,6,2,6,2,6,"Standard","Standard"
"SL","2018-04-30","81.7","-1.4039","5.7900","Drew Robinson",592685,545333,"strikeout","swinging_strike_blocked",,,,,14,"Drew Robinson strikes out swinging, catcher Roberto Perez to first baseman Edwin Encarnacion.  ","R","L","R","CLE","TEX","S",2,"null",0,2,2018,"1.0401","-0.7895","0.8157","-0.1294","null","null","null",2,5,"Top","null","null",,,547379,,"180430_233441","2.9954","-118.3841","-4.9116","8.4298","29.8647","-38.2681","3.6467","1.4138","null","null","null","78.7660","2748","5.2180",529839,545333,547379,429665,543401,608070,596019,434658,605548,446386,"55.2819","null","null","0.00",1,0,0,"null",34,"3","Slider",1,1,1,1,1,1,1,1,"Strategic","Standard"
"CU","2018-05-25","80.9","1.1242","6.1047","Gio Urshela",570482,605388,"strikeout","swinging_strike_blocked",,,,,13,"Gio Urshela strikes out swinging.  ","R","R","L","PHI","TOR","S",2,"null",0,2,2018,"-0.8331","-0.7531","-0.8973","-0.1347","null","null","null",2,8,"Top","null","null",,,595751,,"180526_012744","-2.9231","-117.6415","-5.7659","-6.9164","23.2941","-38.0754","3.7245","1.8235","null","null","null","79.6100","3113","5.5340",530167,605388,595751,467793,514917,664068,465753,656555,546318,571437,"54.9683","null","null","0.00",1,0,0,"null",62,"3","Curveball",3,6,6,3,6,3,6,3,"Standard","Standard"
"CU","2018-07-21","79.9","-2.1697","5.9011","Leury Garcia",544725,433587,"strikeout","swinging_strike_blocked",,,,,14,"Leury Garcia strikes out swinging, catcher David Freitas to first baseman Daniel Vogelbach.  ","R","L","R","SEA","CWS","S",2,"null",1,2,2018,"0.4911","-1.0730","1.0883","-0.1287","null","null",553882,2,2,"Top","null","null",,,571679,,"180722_023143","6.1974","-116.1198","-4.5520","3.2537","20.7202","-41.1221","3.1517","1.3633","null","null","null","79.1160","2376","5.7070",530876,433587,571679,596129,543829,572122,516416,452655,592325,571745,"54.7924","null","null","0.00",1,0,0,"null",11,"4","Curveball",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2018-04-20","83.2","-2.3051","6.5439","Jose Iglesias",578428,434628,"strikeout","swinging_strike_blocked",,,,,14,"Jose Iglesias strikes out swinging.  ","R","R","R","DET","KC","S",2,"null",2,2,2018,"0.6897","-0.1011","0.7165","-0.1298","null","null","null",2,7,"Bot","null","null",,,595956,,"180420_190023","5.5550","-120.8694","-8.5830","5.6215","23.0922","-31.7432","3.0657","1.2576","null","null","null","82.6690","null","5.9810",529488,434628,595956,446263,572365,596144,444876,445055,501659,593160,"54.5179","null","null","0.00",1,0,0,"null",55,"6","Slider",2,2,2,2,2,2,2,2,"Standard","Standard"
"KC","2018-03-31","83.0","-2.3850","6.0666","Jake Lamb",571875,608566,"strikeout","swinging_strike_blocked",,,,,14,"Jake Lamb strikes out swinging, catcher Tony Wolters to first baseman Ian Desmond.  ","R","L","R","ARI","COL","S",2,"null",0,2,2018,"0.2937","-0.8908","1.1200","-0.1187","null",572041,"null",2,5,"Bot","null","null",,,547172,,"180401_014750","7.2492","-120.2725","-5.7723","1.1970","24.8902","-39.4684","3.3383","1.3692","null","null","null","80.3760","2751","4.8770",529434,608566,547172,435622,518934,571448,596115,467827,453568,471865,"55.6246","null","null","0.00",1,0,0,"null",40,"3","Knuckle Curve",1,0,1,0,0,1,1,0,"Infield shift","Standard"
"KC","2018-04-15","82.1","-1.3285","5.9720","Clayton Kershaw",477132,643327,"strikeout","swinging_strike_blocked",,,,,14,"Clayton Kershaw strikes out swinging, catcher Jeff Mathis to first baseman Paul Goldschmidt.  ","R","L","R","LAD","ARI","S",2,"null",0,2,2018,"0.2852","-0.7165","0.3274","-0.1195",605131,400284,571771,2,3,"Bot","null","null",,,425772,,"180415_212729","3.1707","-119.3703","-5.8260","2.0657","22.6343","-38.0150","3.3406","1.5028","null","null","null","81.1990","2205","5.6880",529627,643327,425772,502671,606466,518614,605113,444482,572041,572008,"54.8110","null","null","0.00",1,0,0,"null",29,"3","Knuckle Curve",4,0,4,0,0,4,4,0,"Standard","Standard"
"SL","2018-04-12","83.6","1.6051","5.9577","Tyler Naquin",571980,518445,"strikeout","swinging_strike_blocked",,,,,13,"Tyler Naquin strikes out swinging.  ","R","L","L","CLE","DET","S",2,"null",1,2,2018,"-0.4659","0.1692","-1.5110","-0.1042",446386,"null",475174,2,6,"Bot","null","null",,,543308,,"180413_003622","-6.2155","-121.3481","-7.7753","-3.3419","23.2882","-29.2688","3.4670","1.5890","null","null","null","82.8470","2423","5.8830",529591,518445,543308,408234,553988,600869,578428,592444,547982,592206,"54.6167","null","null","0.00",1,0,0,"null",61,"4","Slider",9,1,9,1,1,9,9,1,"Standard","Standard"
"SL","2018-08-15","83.6","-2.5085","6.0042","Austin Hedges",595978,570240,"strikeout","swinging_strike_blocked",,,,,14,"Austin Hedges strikes out swinging.  ","R","R","R","SD","LAA","S",2,"null",0,2,2018,"-0.0001","0.1948","1.0251","-0.1003","null","null","null",2,6,"Bot","null","null",,,425784,,"180816_025800","8.0286","-121.2114","-7.8561","-1.5910","24.0033","-28.9903","3.4742","1.5528","null","null","null","82.4250","2569","5.7350",531215,570240,425784,405395,664058,621493,592743,457708,458913,594777,"54.7657","null","null","0.00",1,0,0,"null",48,"3","Slider",1,2,1,2,2,1,1,2,"Standard","Standard"
"CU","2018-05-13","86.1","-1.6774","6.1683","Chris Owings",572008,425492,"strikeout","swinging_strike_blocked",,,,,14,"Chris Owings strikes out swinging, catcher Pedro Severino to first baseman Mark Reynolds.  ","R","R","R","ARI","WSH","S",2,"null",0,2,2018,"0.0764","-1.1429","0.2439","-0.0977","null","null","null",2,8,"Bot","null","null",,,600474,,"180514_025548","4.3858","-125.1065","-6.2167","-0.1931","28.0287","-42.8410","2.9046","1.1970","null","null","null","85.3380","2321","6.1310",530016,425492,600474,448602,435062,594694,607208,571431,572191,547180,"54.3706","null","null","0.00",1,0,0,"null",68,"3","Curveball",4,6,4,6,6,4,4,6,"Standard","Standard"
"CH","2018-04-29","87.3","-2.4881","5.3532","Eduardo Nunez",456488,542882,"strikeout","swinging_strike_blocked",,,,,14,"Eduardo Nunez strikes out swinging.  ","R","R","R","BOS","TB","S",2,"null",1,2,2018,"-0.5779","-0.2510","0.4316","-0.1011","null","null","null",2,3,"Bot","null","null",,,491696,,"180429_175615","7.9755","-126.5900","-6.3049","-7.5914","25.5377","-33.7693","3.1793","1.3501","null","null","null","85.3960","2266","5.2300",529828,542882,491696,543543,621563,621002,588751,452655,605480,608654,"55.2707","null","null","0.00",1,0,0,"null",21,"4","Changeup",0,2,0,2,2,0,0,2,"Standard","Standard"
"CU","2018-08-08","84.1","-1.0508","5.5132","Scooter Gennett",571697,594798,"strikeout","swinging_strike_blocked",,,,,14,"Scooter Gennett strikes out swinging.  ","R","L","R","NYM","CIN","S",2,"null",1,2,2018,"0.3635","-0.4378","2.1343","-0.0975","null","null","null",2,6,"Top","null","null",,,519023,,"180808_180900","6.6917","-122.3197","-5.8187","2.4991","21.9965","-35.7710","3.2300","1.4800","null","null","null","84.8170","2551","6.5850",531123,594798,519023,527038,643446,430832,642708,624424,457706,607043,"53.9149","null","null","0.00",1,0,0,"null",48,"4","Curveball",5,0,0,5,0,5,0,5,"Infield shift","Strategic"
"CH","2018-09-18","78.9","1.8477","6.7476","Aramis Garcia",605244,664192,"strikeout","swinging_strike_blocked",,,,,14,"Aramis Garcia strikes out swinging.  ","R","R","L","SD","SF","S",2,"null",1,2,2018,"-0.2342","-0.0851","0.0435","-0.1030",488818,"null",460026,2,5,"Top","null","null",,,595978,,"180919_034158","-3.4341","-114.4999","-7.6793","-1.2674","23.5887","-31.6052","3.4244","1.6437","null","null","null","77.0380","1960","5.3720",531670,664192,595978,543333,517369,605486,520471,592669,622534,614177,"55.1288","null","null","0.00",1,0,0,"null",40,"6","Changeup",2,3,3,2,3,2,3,2,"Standard","Standard"
"CU","2018-07-12","81.6","-2.1639","6.2350","C.J. Cron",543068,502043,"strikeout","swinging_strike_blocked",,,,,14,"C.  J.   Cron strikes out swinging.  ","R","R","R","MIN","TB","S",2,"null",0,2,2018,"0.2655","-0.6066","0.8287","-0.0971",641343,"null","null",2,4,"Top","null","null",,,435064,,"180713_032952","6.2698","-118.8352","-6.6537","1.5936","18.7230","-37.1838","3.5274","1.6105","null","null","null","82.8940","2436","6.7130",530808,502043,435064,408045,572821,501303,593871,592696,596146,543257,"53.7863","null","null","0.00",1,0,0,"null",31,"3","Curveball",3,0,0,3,0,3,0,3,"Infield shift","Standard"
"CU","2018-04-26","80.7","-1.3693","6.2463","Jesus Aguilar",542583,605218,"strikeout","swinging_strike_blocked",,,,,14,"Jesus Aguilar strikes out swinging.  ","R","R","R","CHC","MIL","S",2,"null",0,2,2018,"1.0084","-1.2333","0.7077","-0.0984","null","null","null",2,8,"Top","null","null",,,575929,,"180427_020900","2.7049","-117.3360","-4.9937","8.5208","25.7235","-42.4904","3.4325","1.4931","null","null","null","79.7960","2749","6.0730",529780,605218,575929,519203,595879,600303,608365,656941,546991,518792,"54.4277","null","null","0.00",1,0,0,"null",55,"3","Curveball",1,0,0,1,0,1,0,1,"Standard","Standard"
"CU","2018-09-24","80.7","-2.0245","5.9732","Scott Kingery",664068,592351,"strikeout","swinging_strike_blocked",,,,,14,"Scott Kingery strikes out swinging.  ","R","R","R","COL","PHI","S",2,"null",2,2,2018,"0.3746","-0.7437","0.2849","-0.0998","null","null","null",2,7,"Top","null","null",,,547172,,"180925_030502","4.4287","-117.5691","-5.5908","2.8376","17.7797","-38.4689","3.3010","1.5040","null","null","null","81.3270","2435","6.2050",531751,592351,547172,435622,518934,571448,596115,467827,453568,621311,"54.2967","null","null","0.00",1,0,0,"null",62,"9","Curveball",9,1,1,9,1,9,1,9,"Standard","Standard"
"KC","2018-05-27","81.1","-1.1624","5.7790","Yuli Gurriel",493329,545333,"strikeout","swinging_strike_blocked",,,,,14,"Yuli Gurriel strikes out swinging.  ","R","R","R","CLE","HOU","S",2,"null",2,2,2018,"0.7926","-1.6194","0.5917","-0.0875",514888,"null","null",2,6,"Top","null","null",,,547379,,"180527_190044","2.4101","-117.8998","-3.3235","6.6627","25.4333","-46.4078","3.3068","1.4473","null","null","null","79.8940","2944","5.8160",530189,545333,547379,475174,543401,608070,596019,488726,656185,466320,"54.6830","null","null","0.00",1,0,0,"null",43,"5","Knuckle Curve",3,2,2,3,2,3,2,3,"Standard","Standard"
"CU","2018-07-24","82.9","-3.5355","5.4179","Randal Grichuk",545341,621244,"strikeout","swinging_strike_blocked",,,,,14,"Randal Grichuk strikes out swinging.  ","R","R","R","TOR","MIN","S",2,"null",2,2,2018,"1.3271","-0.3398","2.3895","-0.0895",500208,"null",434778,2,2,"Bot","null","null",,,435064,,"180724_233526","10.8531","-120.0463","-5.2361","10.1003","26.5691","-34.4874","3.1935","1.3434","null","null","null","81.4640","2302","5.9160",530923,621244,435064,408045,572821,500871,593871,592696,596146,600301,"54.5839","null","null","0.00",1,0,0,"null",14,"5","Curveball",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2018-06-02","86.7","-2.2300","6.5342","Eduardo Nunez",456488,434378,"strikeout","swinging_strike_blocked",,,,,14,"Eduardo Nunez strikes out swinging, catcher Max Stassi to first baseman Yuli Gurriel.  ","R","R","R","HOU","BOS","S",2,"null",0,2,2018,"0.2222","-0.0536","0.9388","-0.0921","null",502110,"null",2,6,"Top","null","null",,,545358,,"180603_012336","7.0427","-125.7255","-9.3812","0.8865","25.4857","-31.0716","3.2250","1.3964","null","null","null","85.7000","2802","5.8410",530270,434378,545358,493329,514888,608324,621043,643393,545350,543807,"54.6616","null","null","0.00",1,0,0,"null",44,"3","Slider",3,2,2,3,2,3,2,3,"Standard","Strategic"
"KC","2018-08-26","83.1","-2.1182","6.1982","Drew Robinson",592685,453343,"strikeout","swinging_strike_blocked",,,,,14,"Drew Robinson strikes out swinging.  ","R","L","R","SF","TEX","S",2,"null",0,2,2018,"0.3969","-1.6067","0.0687","-0.0884","null","null",425783,2,9,"Top","null","null",,,460026,,"180826_224127","4.2037","-120.7339","-4.6857","2.8342","26.9635","-46.6772","3.4511","1.5809","null","null","null","81.8280","2914","5.8520",531370,453343,460026,474832,605412,446334,543063,452254,621453,457705,"54.6454","null","null","0.00",1,0,0,"null",66,"3","Knuckle Curve",3,1,1,3,1,3,1,3,"Standard","Standard"
"SL","2018-06-23","91.5","-0.4241","6.0084","Adrian Beltre",134181,519151,"strikeout","swinging_strike_blocked",,,,,14,"Adrian Beltre strikes out swinging.  ","R","R","R","MIN","TEX","S",2,"null",2,2,2018,"0.6475","0.0012","1.2578","-0.0843","null","null","null",2,6,"Top","null","null",,,641598,,"180623_201641","2.8479","-132.9912","-9.4421","7.0447","24.5366","-30.6347","3.4162","1.4768","null","null","null","90.8280","2560","5.6350",530556,519151,641598,489149,572821,500871,600301,592696,534606,596146,"54.8643","null","null","0.00",1,0,0,"null",51,"6","Slider",2,9,9,2,9,2,9,2,"Standard","Standard"
"CU","2018-08-09","82.7","-2.3641","6.1673","Austin Slater",596103,467100,"strikeout","swinging_strike_blocked",,,,,14,"Austin Slater strikes out swinging.  ","R","R","R","SF","PIT","S",2,"null",1,2,2018,"0.3012","-0.6070","2.1369","-0.0768","null","null",543063,2,6,"Bot","null","null",,,553869,,"180810_035904","9.4638","-119.8324","-6.4240","1.0179","22.5094","-36.8666","3.4670","1.5890","null","null","null","80.8630","2367","5.2080",531138,467100,553869,605137,543281,501896,474568,624428,516782,570256,"55.2895","null","null","0.00",1,0,0,"null",47,"7","Curveball",2,3,2,3,3,2,2,3,"Strategic","Standard"
"SL","2018-05-11","88.0","-2.7238","5.7543","Eduardo Escobar",500871,605121,"strikeout","swinging_strike_blocked",,,,,14,"Eduardo Escobar strikes out swinging.  ","R","L","R","LAA","MIN","S",2,"null",2,2,2018,"0.5153","0.1991","0.5625","-0.0839","null","null","null",2,8,"Top","null","null",,,455117,,"180512_045236","6.8665","-127.6759","-8.3367","4.0494","28.0298","-28.4397","3.0650","1.4579","null","null","null","87.1970","null","6.0960",529978,605121,455117,472528,435079,446359,592743,457708,545361,594777,"54.4041","null","null","0.00",1,0,0,"null",61,"5","Slider",4,2,2,4,2,4,2,4,"Standard","Standard"
"CU","2018-06-17","83.6","-1.6297","6.0197","Yuli Gurriel",493329,518748,"strikeout","swinging_strike_blocked",,,,,14,"Yuli Gurriel strikes out swinging.  ","R","R","R","KC","HOU","S",2,"null",0,2,2018,"0.9930","-0.8831","1.3024","-0.0674","null","null","null",2,9,"Top","null","null",,,521692,,"180617_205600","4.8014","-121.6097","-5.8439","8.8196","24.2760","-39.9312","3.2039","1.3456","null","null","null","83.3430","2210","6.1790",530470,518748,521692,641531,609275,572365,444876,460086,501659,449181,"54.3211","null","null","0.00",1,0,0,"null",74,"3","Curveball",4,7,7,4,7,4,7,4,"Standard","Standard"
"FS","2018-09-15","81.5","-0.9476","6.2353","Andrew McCutchen",457705,461325,"strikeout","swinging_strike_blocked",,,,,14,"Andrew McCutchen strikes out swinging, catcher Danny Jansen to first baseman Justin Smoak.  ","R","R","R","NYY","TOR","S",2,"null",2,2,2018,"0.2657","-0.1376","1.1090","-0.0601","null","null","null",2,7,"Bot","null","null",,,643376,,"180915_232813","4.0745","-118.3887","-7.1235","1.5655","25.1281","-32.1907","3.3190","1.5130","null","null","null","80.2770","null","5.7980",531632,461325,643376,475253,620446,649557,666971,606192,607680,545341,"54.7000","null","null","0.00",1,0,0,"null",74,"9","Split Finger",7,8,7,8,8,7,7,8,"Standard","Standard"
"CU","2018-06-26","81.5","-1.9727","5.5444","Tim Anderson",641313,458681,"strikeout","swinging_strike_blocked",,,,,14,"Tim Anderson strikes out swinging, catcher Mitch Garver to first baseman Joe Mauer.  ","R","R","R","CWS","MIN","S",2,"null",2,2,2018,"0.8002","-0.9695","1.0752","-0.0624","null",544725,607345,2,2,"Bot","null","null",,,641598,,"180627_023739","5.2949","-118.4613","-4.1146","6.3965","23.0975","-40.6095","2.9584","1.2003","null","null","null","80.9090","2276","5.9950",530591,458681,641598,408045,572821,500871,501303,592696,596146,595909,"54.5042","null","null","0.00",1,0,0,"null",16,"7","Curveball",0,1,0,1,1,0,0,1,"Standard","Strategic"
"SL","2018-07-29","86.8","1.2543","5.7154","J.D. Martinez",502110,606167,"strikeout","swinging_strike_blocked",,,,,13,"J.  D.   Martinez strikes out swinging.  ","R","R","L","BOS","MIN","S",2,"null",1,2,2018,"-0.2836","0.0602","-0.5903","-0.0532","null","null","null",2,8,"Bot","null","null",,,641598,,"180729_194017","-3.7835","-126.0810","-7.5995","-2.1914","24.7584","-30.3128","3.4900","1.6010","null","null","null","85.3930","2727","5.4040",530992,606167,641598,489149,572821,593934,593871,592696,595909,543257,"55.0962","null","null","0.00",1,0,0,"null",67,"4","Slider",3,0,3,0,0,3,3,0,"Infield shift","Standard"
"CH","2018-07-11","84.8","-2.0738","5.8446","Hunter Renfroe",592669,628317,"strikeout","swinging_strike_blocked",,,,,14,"Hunter Renfroe strikes out swinging.  ","R","R","R","SD","LAD","S",2,"null",2,2,2018,"-1.1345","0.2877","0.3263","-0.0457","null",641319,"null",2,1,"Bot","null","null",,,605131,,"180712_022933","7.6411","-123.0501","-7.8711","-12.5929","21.8713","-28.1620","3.7393","1.6084","null","null","null","83.5660","1560","5.3990",530792,628317,605131,571970,523253,457759,621035,571771,641355,461314,"55.1008","null","null","0.00",1,0,0,"null",8,"5","Changeup",1,0,1,0,0,1,1,0,"Standard","Strategic"
"KC","2018-07-25","81.3","-1.0640","5.8766","Jordy Mercer",474568,545333,"strikeout","swinging_strike_blocked",,,,,14,"Jordy Mercer strikes out swinging.  ","R","R","R","CLE","PIT","S",2,"null",1,2,2018,"0.5271","-1.5259","0.9461","-0.0501","null","null","null",2,5,"Top","null","null",,,547379,,"180725_183341","3.4826","-118.3046","-3.7534","4.1471","23.5313","-45.6912","3.1801","1.5512","null","null","null","80.4450","2630","5.7980",530940,545333,547379,475174,543401,608070,596019,488726,571980,466320,"54.7010","null","null","0.00",1,0,0,"null",35,"5","Knuckle Curve",2,0,0,2,0,2,0,2,"Standard","Standard"
"CU","2018-04-10","81.8","-1.4976","6.1872","Yoenis Cespedes",493316,608716,"strikeout","swinging_strike_blocked",,,,,14,"Yoenis Cespedes strikes out swinging.  ","R","R","R","MIA","NYM","S",2,"null",1,2,2018,"-0.2883","-0.5084","0.1724","-0.0435","null","null","null",2,7,"Top","null","null",,,592407,,"180411_011628","4.2063","-118.8609","-6.4060","-3.4290","22.5648","-35.8659","3.4039","1.4538","null","null","null","80.1670","1877","5.2240",529567,608716,592407,571506,516770,605119,500743,518618,621446,657658,"55.2764","null","null","0.00",1,0,0,"null",56,"4","Curveball",4,4,4,4,4,4,4,4,"Infield shift","Standard"
"SL","2018-09-07","83.4","2.3357","6.1389","Tyler Flowers",452095,571578,"strikeout","swinging_strike_blocked",,,,,13,"Tyler Flowers strikes out swinging, catcher Alex Avila to first baseman Paul Goldschmidt.  ","R","R","L","ARI","ATL","S",2,"null",2,2,2018,"-0.6208","-0.5892","-1.3662","-0.0378","null",622666,"null",2,6,"Top","null","null",,,488671,,"180908_035104","-7.2571","-121.0539","-6.4669","-4.4192","26.3834","-36.7131","3.5461","1.6561","null","null","null","82.5440","2501","6.1250",531510,571578,488671,502671,518614,500871,605113,444482,572041,445055,"54.3767","null","null","0.00",1,0,0,"null",47,"5","Slider",4,1,1,4,1,4,1,4,"Standard","Standard"
"SL","2018-06-29","81.0","-2.2761","6.0382","Asdrubal Cabrera",452678,607457,"strikeout","swinging_strike_blocked",,,,,14,"Asdrubal Cabrera strikes out swinging.  ","R","L","R","MIA","NYM","S",2,"null",1,2,2018,"0.8801","-0.4556","0.5656","-0.0399","null",642708,607043,2,9,"Top","null","null",,,592663,,"180630_020948","4.6481","-117.7117","-5.9513","7.0080","24.3888","-35.3330","3.4376","1.6396","null","null","null","79.8840","2540","5.8010",530634,607457,592663,500743,516770,592680,595375,457727,621446,605119,"54.7003","null","null","0.00",1,0,0,"null",75,"4","Slider",8,2,2,8,2,8,2,8,"Infield shift","Standard"
"KC","2018-07-24","79.0","2.7044","6.3878","Mark Trumbo",444432,519141,"strikeout","swinging_strike_blocked",,,,,13,"Mark Trumbo strikes out swinging, catcher Blake Swihart to first baseman Mitch Moreland.  ","R","R","L","BAL","BOS","S",2,"null",1,2,2018,"-0.3715","-1.4896","-0.8979","-0.0378","null","null",430945,2,1,"Bot","null","null",,,596119,,"180724_232623","-6.9688","-114.4625","-4.3223","-1.6592","23.3259","-43.9614","3.6900","1.6600","null","null","null","76.3490","2118","4.8530",530918,519141,596119,519048,456488,646240,593428,643217,598265,605141,"55.6475","null","null","0.00",1,0,0,"null",9,"4","Knuckle Curve",0,1,0,1,1,0,0,1,"Standard","Standard"
"CU","2018-04-20","81.3","-1.9560","5.7995","Evan Gattis",594828,608334,"strikeout","swinging_strike_blocked",,,,,14,"Evan Gattis strikes out swinging, catcher Omar Narvaez to first baseman Jose Abreu.  ","R","R","R","CWS","HOU","S",2,"null",0,2,2018,"0.5660","-0.2664","0.4086","-0.0319",493329,608324,"null",2,9,"Top","null","null",,,553882,,"180421_030803","4.1882","-118.0904","-5.8402","4.3279","23.6469","-33.6947","3.3352","1.5586","null","null","null","80.2070","2656","5.7540",529695,608334,553882,547989,660162,570560,641313,547170,641553,572204,"54.7452","null","null","0.00",1,0,0,"null",71,"3","Curveball",0,10,10,0,10,0,10,0,"Standard","Standard"
"CU","2018-06-25","87.0","-2.3551","5.9504","Odubel Herrera",546318,642528,"strikeout","swinging_strike_blocked",,,,,14,"Odubel Herrera strikes out swinging.  ","R","L","R","PHI","NYY","S",2,"null",0,2,2018,"0.1418","-0.0467","0.0371","-0.0329","null","null","null",2,1,"Bot","null","null",,,519222,,"180625_233113","5.4095","-126.4039","-8.0124","0.4149","25.3880","-31.2897","3.2920","1.4843","null","null","null","86.4260","2659","5.9780",530577,642528,519222,595885,650402,609280,544369,519317,458731,592450,"54.5246","null","null","0.00",1,0,0,"null",8,"3","Curveball",0,0,0,0,0,0,0,0,"Standard","Standard"
"KC","2018-06-13","84.8","-2.8608","5.6842","Bryce Harper",547180,502085,"strikeout","swinging_strike_blocked",,,,,14,"Bryce Harper strikes out swinging.  ","R","L","R","NYY","WSH","S",2,"null",1,2,2018,"0.5478","-1.0961","0.4161","-0.0274","null","null","null",2,8,"Top","null","null",,,519222,,"180614_015456","6.5501","-123.1915","-4.7321","4.0686","27.0946","-42.4000","2.9652","1.2687","null","null","null","84.2010","2886","6.2320",530425,502085,519222,595885,650402,609280,544369,458731,543305,592450,"54.2663","null","null","0.00",1,0,0,"null",61,"5","Knuckle Curve",4,5,5,4,5,4,5,4,"Infield shift","Standard"
